"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"gadX",0.0366186052219823,0.89551297465211,0.00686422698029822,0.770001927035292,0.0188630773607125,0.174561333783785,NA,0.536875994480703,0.607041341290557,0.962896641662696,0.00909085523839649,NA,NA,0.424292594186407,0.0170322649335472,0.276622070527527,2.88267475279778e-22,NA,0.0591632593228403,0.79527552582641,0.887113472829085,NA,NA
"mdtE",0.152996479670082,0.902273790885217,0.00259649975357431,0.831908824551353,0.07767473799086,0.700398040817063,NA,0.563526131721709,0.710700072111611,0.75761846334032,0.423425298990889,NA,NA,0.235693174901256,0.0170322649335472,0.0873118557288731,5.80707851881433e-25,NA,0.0589014861854063,0.95484846816533,0.868928309001326,NA,NA
"CRP",0.000935840363227364,0.996735877204707,3.17540438580893e-11,0.957287858067817,0.00361725742894058,0.0449549385606425,NA,0.563526131721709,0.00151744068360328,0.574104766075241,0.794840578452842,NA,NA,0.267087890437342,1.1800342969411e-05,0.287825015348622,0.984696882544697,NA,0.298230807420543,0.993385081374305,0.86179345018948,NA,NA
"mdtP",0.218531659393761,0.914498244257845,0.0142511435569134,0.86359455248636,0.0318816382769074,0.108425288943019,NA,0.536875994480703,0.710700072111611,0.999691223780917,0.260119885436898,NA,NA,0.280657526574071,1.7036286554194e-05,0.37669665754667,5.88229004801991e-27,NA,0.0975165503299467,0.84539841873013,0.900072920180068,NA,NA
"mdtO",0.256855522487112,0.928372523441418,0.012379851600701,0.876967473529068,0.029159725234618,0.506259288394065,NA,0.563526131721709,0.689147572262795,0.715040344072605,0.23076931229746,NA,NA,0.209805672846026,3.44113640264136e-06,0.0740139821999737,0.0193030346544392,NA,0.0040316343001138,0.905361732226523,0.887113472829085,NA,NA
"mdtN",0.316891989971158,0.918692350053897,0.141679829981612,0.864486417062077,0.098607603659286,0.398090737652279,NA,0.536875994480703,0.710700072111611,0.896284303437184,0.0835568864200206,NA,NA,0.721582707043867,0.0373288360153178,0.154355669260125,1.26754141514855e-23,NA,0.00982539235392753,0.811447520208863,0.887113472829085,NA,NA
"sul2",0.374525825624612,0.713973576551184,0.0397066139289073,0.704887260586319,0.171532807532912,0.221167951642019,NA,0.155609212457387,0.797239326653649,0.89051814678818,0.23076931229746,NA,NA,0.964924602217327,0.432445624653679,0.751591273890874,3.46715761629421e-22,NA,0.540600504018144,0.84539841873013,0.953266347056164,NA,NA
"vanR_in_vanD_cl",0.956137650297208,2.69604532412026e-15,0.66653234552421,0.856959324906995,0.0819964988128112,0.00240274004947538,NA,0.563526131721709,0.277008774511199,0.419332670243965,0.382648409967538,NA,NA,0.583625919168866,1.32207432922094e-31,0.594432219063619,0.92348560401875,NA,0.714330115635593,0.85560583109854,0.526743137024963,NA,NA
"lsaA",0.917602569984336,0.837605762337419,0.918824607144281,0.704887260586319,0.791056314637257,0.236839153420719,NA,0.788122564162537,0.308168923096393,0.00695971991332915,0.845807474003165,NA,NA,0.983232453434106,0.0333785580995792,0.13559492403394,0.220873189181734,NA,0.919519794537203,0.905361732226523,0.532020885988329,NA,NA
"APH(2'')-If",0.875437102712736,2.27180488089876e-07,0.00392183066210138,0.00204393018780276,0.951114529188196,0.88197256569207,NA,0.956884863088691,3.97565854157285e-07,0.985289944485063,0.486996226667317,NA,NA,0.7230632272145,0.13702392583669,0.916143378331402,0.822620968136687,NA,8.20577842511883e-07,4.35161759633478e-07,8.07946704243765e-07,NA,NA
"aad(6)",0.00952993788496289,0.00018869804221873,0.823906991067789,0.864486417062077,0.675000349558228,0.858410874607225,NA,0.956884863088691,0.87845082538633,0.957234355093416,0.849774232018101,NA,NA,0.500984158519362,2.8381053990041e-27,0.154124043030164,0.263005118140855,NA,0.358469268066551,0.993385081374305,0.732218313724997,NA,NA
"lnuC",0.236304728973397,6.16123983280309e-29,0.0287082123117591,0.685341748691418,0.127958940871606,0.290025396152782,NA,0.956884863088691,0.190929336764474,0.125860984159703,0.901567776110941,NA,NA,0.317499405922845,2.5727984625372e-38,0.7623162752735,0.00132162951753527,NA,0.528970493752348,0.131718634836933,0.0307202880369915,NA,NA
"dfrB5",0.539735332313758,0.557315197607248,0.526723162700661,0.770001927035292,0.107467722353738,0.54851208283602,NA,0.918699097379763,0.872045427980201,0.89051814678818,0.896696331711311,NA,NA,0.265681293699832,0.4626428679885,0.0243925572685925,0.941529632927925,NA,0.792951209345399,0.906036641888267,0.90965023479104,NA,NA
"evgA",0.316891989971158,0.844432343077581,0.0199077502361611,0.86359455248636,0.0823731116520052,0.512187735592124,NA,0.563526131721709,0.710700072111611,0.923278348822636,0.000408216618908848,NA,NA,0.384823154016839,2.80254303344403e-18,0.0147010757914736,0.124186123361607,NA,0.17507794478385,0.84539841873013,0.900072920180068,NA,NA
"cpxA",0.0176458370050042,0.948853714412347,0.0120324798092918,0.831908824551353,0.0117695367988214,0.0852469926969401,NA,0.563526131721709,0.704802264393119,0.539057490714941,0.865445830219095,NA,NA,0.444036681225572,3.78477093570633e-06,0.491905529057436,0.941529632927925,NA,0.0267316161502323,0.758893425011955,0.574973409271785,NA,NA
