"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"lsaC",0.327329089199818,0.538509376371603,0.945722115243617,0.895172990712543,0.753268899505964,0.981379119199375,0.476668598460035,0.557519173296788,0.823079976891258,0.885031770906983,NA,0.845807474003165,0.946664381377219,NA,NA,NA,0.952137998883888,NA,0.0834608267420109,0.861317709677146,0.8737632267497,0.991547199839508,NA,NA,0.754428389434065,0.63314371055403,0.409011869448944,0.931677899326567,NA,NA
"RbpA",0.274298842746717,0.358515864985131,0.835636123411241,0.605725061094318,0.525334574749095,0.740711316915864,0.526654174547549,0.945732439811505,0.914365567750719,0.19254787230682,NA,0.845807474003165,0.682894551655664,NA,NA,NA,0.836779219626929,NA,0.0576090241155622,0.642787683954427,0.030160873598448,0.92348560401875,NA,NA,0.120236690581441,0.85560583109854,0.535260996850752,0.29832169052193,NA,NA
"tetB(46)",0.722354141751908,0.872965617823332,0.310429187826804,0.407177145024724,0.000212567606250814,0.000755324494106188,0.74474915816763,0.297308973864735,0.914365567750719,0.905799946796184,NA,0.253892283751099,0.946664381377219,NA,NA,NA,0.856436347935858,NA,0.270655616463038,0.999530027056474,0.166709704726744,0.92348560401875,NA,NA,0.647041470578844,0.606210892016347,0.0110055195526154,0.867660025831896,NA,NA
"tetA(46)",0.543024211795773,0.871191067295556,0.363414817189469,0.47663897696636,0.000214346103888046,0.000484227794062077,0.780383042070704,0.234172556082881,0.814585455073161,0.885031770906983,NA,0.23076931229746,0.954323733643405,NA,NA,NA,0.822296811466501,NA,0.251969931744161,0.883043600314913,0.158433566792978,0.92348560401875,NA,NA,0.678705948598822,0.570331570102407,0.0264488223306648,0.956456508015454,NA,NA
"qacE",0.58606469213257,0.401141753023724,0.613135212400581,0.613364800377703,0.469897411929702,0.954851103016593,0.368303078057265,0.945732439811505,0.9610753734152,0.742444280407426,NA,0.653183093923653,0.869317307142989,NA,NA,NA,0.59809966917392,NA,0.209154856096181,0.897912540596865,0.90814592008511,0.92348560401875,NA,NA,0.0501069245374094,0.84539841873013,0.792645854446502,0.92090003430769,NA,NA
"OXA-209",0.722354141751908,0.910203611286603,0.899602809299456,0.99694854073882,0.597845457120459,0.637829457633814,6.94461378820273e-10,0.883584238963572,0.914365567750719,0.828656718009767,NA,0.423425298990889,0.365190444268645,NA,NA,NA,0.717340525356928,NA,6.11315129200896e-10,0.587226026693354,0.90814592008511,0.92348560401875,NA,NA,0.3689345197572,0.949723024136899,0.116291212426238,0.947284829762877,NA,NA
"TEM-192",0.799514419841106,0.417114040459064,0.926892471062854,0.734637487968502,0.270740038364085,0.663941359442739,0.852988537497626,0.226977297514811,0.914365567750719,0.801708418174869,NA,2.97243856135257e-08,0.869317307142989,NA,NA,NA,0.773720041870305,NA,0.833854759841006,0.587226026693354,3.53692284366058e-13,1.39055762428772e-13,NA,NA,0.357066341598124,0.986491556359115,0.694783802124047,0.236982745384584,NA,NA
"sul1",0.298891693395756,0.000120888746630385,0.964239259684564,0.99694854073882,0.597845457120459,0.788719538007913,3.57273853675374e-14,0.867872506289005,0.914365567750719,0.790941593288104,NA,0.653183093923653,0.869317307142989,NA,NA,NA,0.86788996845546,NA,0.877227101602962,0.118821311534147,0.515369755951858,3.88798017234967e-14,NA,NA,0.0885691420396796,0.803252278486504,0.807663940809772,0.167788937481774,NA,NA
"Ecol_mdfA",0.194040371026724,0.397674234388085,0.0868973531537234,0.560510077740623,0.0392101393536142,0.461212030296555,0.624472685357593,0.117081813121021,0.914365567750719,0.994046931143243,NA,0.256259995635061,0.818648389476698,NA,NA,NA,0.537872800012386,NA,0.0102975327465374,0.31972179680163,0.526273002699193,0.239700028427717,NA,NA,0.0187872005997437,0.863842944152982,0.903132613105023,0.115313609115386,NA,NA
"facT",0.940685930113778,0.736702820957136,4.10546427043231e-10,1.25095565342254e-09,0.271686940590611,0.568153322383966,7.9115743316688e-11,0.875882731779051,0.914365567750719,0.942701531721721,NA,0.424386848761826,0.881762075050209,NA,NA,NA,0.0390338099079525,NA,6.75435622439683e-11,0.939014493026839,1.84038053502138e-10,0.92348560401875,NA,NA,4.7304617110159e-10,2.34957713239798e-10,7.0535303229157e-10,0.653394210648345,NA,NA
"BRP(MBL)",0.29115617392096,0.368285962322561,0.865879608084781,0.438148045462357,0.623825278354142,0.959375235509121,0.476668598460035,0.895604190361074,0.945474925975468,0.150764561963402,NA,0.806417210896875,0.622982304622042,NA,NA,NA,0.71559972518348,NA,0.062531130411322,0.816168274180062,0.0452931478445345,0.854735213054539,NA,NA,0.151317967054885,0.58134820592312,0.396433526813331,0.196306476809084,NA,NA
"vanO",0.592673427065875,1.47756964956379e-17,7.87447471199984e-17,0.781002997857992,0.477555544625196,0.998527729758587,1.86640376787005e-17,0.99143571253904,0.737672872440438,0.926932291951219,NA,0.994820612907472,2.08598068173711e-17,NA,NA,NA,0.90583283503823,NA,0.0470647518202886,0.635472123130987,0.980181503830342,0.964505149657404,NA,NA,0.971290626348578,0.413722105929633,0.701366155935252,0.688242313623021,NA,NA
"Rm3",0.410430765126966,8.44088949735699e-19,3.90996739532688e-18,0.982973927957254,0.00343480946483609,0.00229405347072502,0.74474915816763,0.992695146335188,1.35054231957712e-18,0.905799946796184,NA,0.592161339837714,9.64673085412227e-19,NA,NA,NA,0.295400181178427,NA,0.386571390089289,0.456098586156618,0.750230761180011,0.972725367809569,NA,NA,0.0759824988649061,0.949723024136899,0.367785852172105,0.8149483169538,NA,NA
"rphA",0.493076870807603,0.363726475273711,0.992647288566712,0.734637487968502,0.0123835220465674,0.0228765886588262,3.36007920996581e-15,0.891048697003575,0.1013677958481,0.942701531721721,NA,0.681041075341101,3.78042994287649e-15,NA,NA,NA,0.251691694451662,NA,2.06792120486967e-15,0.632093683840473,0.751591273890874,0.941529632927925,NA,NA,0.0291914279174233,0.85560583109854,0.0127578821944451,0.37445285586165,NA,NA
"PDC-56",0.00404267338943697,6.20452545764153e-10,0.964239259684564,0.90591989489626,0.840534729080129,0.972198324239288,0.727436669972651,0.91846845970336,0.914365567750719,0.972193150029519,NA,0.256259995635061,6.79543264408358e-10,NA,NA,NA,0.683627576039109,NA,0.0164452440806938,0.426195203117599,0.225428409161497,0.92348560401875,NA,NA,0.478896051990418,0.78397772996363,0.424530620247768,0.420038132541619,NA,NA
"AAC(6')-Ib7",0.327329089199818,0.465957801496656,0.00800333764964192,0.99694854073882,0.197404612565262,0.676377179294897,1.72346727681256e-12,0.18509863911689,0.914365567750719,0.942701531721721,NA,0.246853535030593,0.0129155566165063,NA,NA,NA,0.773720041870305,NA,0.876343841995684,0.625278672724511,0.8737632267497,1.76176654963062e-12,NA,NA,1.20827290848322e-11,0.85560583109854,0.700383103513017,0.141323462631721,NA,NA
"tet(W/N/W)",0.803316227462648,0.646056526602123,0.557574443832712,0.264309965009902,0.00233137226560247,0.0907658753508889,0.796830978897394,0.00583613243311527,0.9434896437652,0.987130427207478,NA,0.654205254415576,0.946664381377219,NA,NA,NA,0.333931030788231,NA,0.0114610193250912,0.603222129547736,0.438980716709389,0.92348560401875,NA,NA,0.977197035975952,0.85560583109854,0.0144040755559448,0.776177428994506,NA,NA
"tetA(60)",0.820911956821415,1.81296861504547e-20,0.828104215539434,0.873805604350565,0.753268899505964,0.998527729758587,0.74474915816763,2.94607399944888e-20,2.94607399944888e-20,0.960149226216088,NA,0.690373750125115,0.869317307142989,NA,NA,NA,0.65274545185236,NA,0.171983919403871,0.42399801440058,0.476422935110405,0.92348560401875,NA,NA,0.343559158824481,0.993385081374305,0.602723431725729,0.845843715855369,NA,NA
"BahA",0.737117128766612,2.83933600782529e-11,0.964239259684564,4.34813826936968e-05,0.0234419994230295,0.104022106105799,0.922176362793244,4.00419180590746e-11,4.59304354207033e-11,0.776082312673319,NA,0.446904281245892,3.18700980470186e-11,NA,NA,NA,0.105719409098873,NA,2.08169812906492e-11,0.529758693869777,0.608257228998944,0.854735213054539,NA,NA,0.0757617613917628,0.928336915265798,0.712341138779442,0.906731124781732,NA,NA
"TaeA",0.788133806838493,0.363726475273711,3.56824520320734e-12,0.98856496996558,0.759701527192356,0.95832941167079,0.870405632384826,1.25871686675523e-12,1.54478888192687e-12,0.490330476880399,NA,0.591682831034372,0.241212693109168,NA,NA,NA,0.670271171953755,NA,0.915183418074517,0.440248635228322,0.52646371317385,7.90357102381189e-13,NA,NA,6.17797128596733e-12,0.811447520208863,0.965882260163415,0.270875776939819,NA,NA
"tetS",0.592673427065875,0.822508302607507,0.980736027861482,0.613364800377703,0.929784773331126,0.284619564918598,5.04288947906108e-15,0.241871132726082,0.953361666871035,0.905799946796184,NA,0.901567776110941,5.88337105890459e-15,NA,NA,NA,0.553468713914313,NA,0.405559633936729,0.736879460203743,0.526273002699193,0.973925179954002,NA,NA,0.840015896926591,0.965942125660164,0.644684129070378,0.355012633565697,NA,NA
"tetA(P)",0.00569113319298554,3.30945190351147e-19,0.865879608084781,0.860507749198715,0.0520735325200922,0.248204011532137,3.102611159542e-19,5.51575317251911e-19,5.51575317251923e-19,0.905799946796184,NA,0.205156407937666,3.81859835020562e-19,NA,NA,NA,0.810004900322036,NA,0.792642879687866,0.936468970423814,0.880743414404056,0.92348560401875,NA,NA,0.647041470578844,0.00226198175071484,0.673773499467076,0.710714876694411,NA,NA
"ErmG",0.0843365899704645,0.0675657835579409,0.969877222554053,0.734637487968502,0.0258143636036382,0.302728962917549,0.619907444250459,0.14280809449931,0.70239361062971,0.942701531721721,NA,0.411265757562333,0.924334759641751,NA,NA,NA,0.103459278881175,NA,7.19411877103918e-31,0.625278672724511,0.107419307233521,0.984696882544697,NA,NA,0.987882512047032,0.0441165056823473,0.191687320606574,0.914927552655275,NA,NA
"ErmF",0.426823267910224,0.486938015506807,0.942357663206866,0.919298443422573,0.490878040555727,0.606694250962453,0.175511313031194,0.3808304701451,0.790321252815482,0.942701531721721,NA,0.858898649375065,0.990339496501454,NA,NA,NA,0.648151295271907,NA,0.00120244482949984,0.944367891398961,0.0452931478445345,0.941529632927925,NA,NA,0.660034422314798,0.986491556359115,0.756993187803273,0.694488108580543,NA,NA
"tetO",0.396478944683455,0.822508302607507,0.964239259684564,0.873805604350565,1.74418110069215e-05,0.00534897198833731,0.965641805911814,0.025955326595023,0.442305451748497,0.745635120483229,NA,0.90636884865575,0.946664381377219,NA,NA,NA,0.0529223226339351,NA,0.0333785580995792,0.340739267907394,0.52646371317385,0.945714257136899,NA,NA,0.3689345197572,0.863842944152982,0.0274597820645637,0.492447209524351,NA,NA
