"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"Staphylococcus aureus",0.27367291818215,0.633563671536158,0.0632917205816104,0.870608646080372,0.0323313409843,0.309014671739093,0.768457733375974,0.108124156348451,0.463697565756072,0.900403536129519,0.569753153275566,0.216658523249374,NA,0.0275051131259919,0.689661587053575,0.279826936225664,0.703152259472503,0.99881363774454,0.886536101820946,0.804990979620674,0.715581452114641,0.996118205649125,0.228288984477547
"Clostridium sp. C1",0.102913804284286,0.308704048754487,0.966246240289172,0.715132660767269,1.70582540016692e-07,1.90204779022217e-05,0.828426504104117,0.00106338595009367,0.60432407940935,0.00078661736512778,0.451963837989432,0.771709881993594,NA,0.000142389567023592,0.689661587053575,0.248168867199799,0.856126422970507,0.99881363774454,0.98977823864413,0.940843541694346,0.346828568087898,0.543852079481442,0.25981167618415
"Weizmannia coagulans",0.13453232299513,0.605418434314259,0.0892174540038491,0.927009146339696,0.000297813172323426,0.00166273744244694,0.85077923198213,0.251220672781783,0.425275184285354,0.0471100928386651,0.376970621603577,0.0789473989808537,NA,0.77616152719734,0.00920130431919264,0.690192779319512,0.701852335408903,0.99881363774454,0.93129789582323,0.640400250808376,0.159095167262083,0.43992256779132,0.133703906401076
"Emergencia timonensis",0.489643785139171,0.308704048754487,0.693893750216773,0.124066771965152,1.40862253802353e-07,7.14093492994447e-06,0.679564620617051,0.0240191953121402,0.437533062570291,0.0256982174635376,0.945058290057136,0.670730225187637,NA,0.00161541230962614,0.731403979875474,0.279857392173554,0.681283369480009,0.99881363774454,0.867444892314862,0.241402631765271,0.107755720064404,0.952852464162469,0.225294496963249
"Vescimonas coprocola",0.0192315234081614,0.352118951099155,0.314030508642398,0.0677724720893893,1.6506519666316e-08,0.00159121773435418,0.670061070212008,0.032733904937654,0.437533062570291,0.00625161062236568,0.983012220654723,0.57575100845268,NA,2.0858592792887e-05,0.898358578431074,0.363286599862468,0.717915421701407,0.99881363774454,0.98977823864413,0.221806421828766,0.120520683945185,0.308468786559205,0.0658860820873156
"Streptococcus pyogenes",0.301682790158223,0.438582607248789,0.702026639918996,0.890000474442681,4.27193145613564e-05,0.00798809273795834,0.70961587324235,0.859124335520169,0.631484544267949,0.27532074298432,0.376970621603577,0.871605785960381,NA,0.794562649007608,0.761054813521039,0.957681361538236,0.582187771303484,0.99881363774454,0.98977823864413,0.403676515078993,0.165582159779065,0.5881747133346,0.874328502035745
"Bacteroides faecis",0.934724405153022,0.769787021799527,0.0027300519873323,0.00447415152227278,0.391253607895489,0.929242074179499,0.655451382613095,0.163050431117673,0.602300679214551,0.0425272969564992,0.694770291598806,0.722820031837295,NA,0.0344552689274883,0.893973974986878,0.00683248589641378,0.717915421701407,0.99881363774454,0.98977823864413,0.23826609164278,0.120520683945185,0.557831850683409,0.00681570384267353
"Bacteroides caccae",0.987516419070024,0.326185827635697,7.10630234714563e-11,5.45334679153983e-05,0.0195718582966063,0.203230749367857,0.120270860457173,0.0266577090173684,0.643552196998497,0.819714870321182,0.919074043808929,0.750548718702589,NA,0.00629418054773324,0.308199027556393,4.78943120447247e-05,0.737072002524831,0.99881363774454,0.916601954545402,0.0772609389921172,0.0852839845555412,0.308468786559205,6.84608666445488e-11
"Actinomyces sp. oral taxon 169",0.327992051909611,0.284077712645266,0.964954357837366,0.373693977004253,0.0106629430860572,0.0153530938055893,0.787205208486711,0.525384459240497,0.922710192136707,0.314646480634198,0.93533874482805,0.940219969549725,NA,0.994614040784237,0.689661587053575,0.322725090903519,0.717915421701407,0.99881363774454,0.886536101820946,0.371435279886919,0.312315521448247,0.44998813297466,0.795372686548333
"Anaerobutyricum hallii",0.314567689612667,0.128142591222544,0.589415897474125,0.0923970876673836,7.8708883922315e-13,2.44180835369407e-08,0.683528662598357,0.0831220497205595,0.466298535738325,0.00163834790944406,0.983012220654723,0.600785719586591,NA,4.12764940280429e-05,0.689804519388549,0.292754787584705,0.681283369480009,0.99881363774454,0.916601954545402,0.602265633227323,0.120520683945185,0.405274237469075,0.530137597229509
"Escherichia coli",0.003954975566552,0.248238741021913,0.958409516905154,0.339568740418558,0.231080500622242,0.0601157334986205,0.859932501075155,0.732533224518543,0.530824115914541,0.652699840908745,0.944210157832323,0.961253884147121,NA,0.126631507570165,0.259367670499843,0.384446151348893,0.884995497248741,0.99881363774454,0.886536101820946,0.784567634829092,0.248779218408926,0.43992256779132,0.318522289360538
"Peptacetobacter hiranonis",0.249696531756041,0.308704048754487,0.958409516905154,0.915689463223931,6.95605031562664e-09,8.68731572095429e-06,0.953679091182035,0.177152643306575,0.99396044084671,0.294968847013906,0.999938078126551,0.746578314958877,NA,0.00334389440070209,0.833180142320447,0.478370740042715,0.956656246341055,0.99881363774454,0.886536101820946,0.813316435554412,0.384980967910681,0.460700548189238,0.421983343991588
"Paraprevotella xylaniphila",0.297732972751449,0.949167212898575,0.000121921617655578,0.215829740847083,0.151829006517285,0.585422872699486,0.925657093416418,0.227740471738173,0.643552196998497,0.161775832711159,0.944210157832323,0.600785719586591,NA,0.046868111444108,0.876422145114118,0.0339100009894078,0.987642938468327,0.99881363774454,0.867444892314862,0.176891809199189,0.146255944642865,0.713103563149341,0.00319122826024912
"Streptococcus thermophilus",0.782589038447837,0.438582607248789,0.827544477589999,0.853087767252933,0.231080500622242,0.438080698471038,0.805444999708376,0.404829712792687,0.552719214647024,0.857760856187411,0.926615539324285,0.812191838733512,NA,0.293016953828657,0.689661587053575,0.715293870039395,0.642792197521416,0.99881363774454,0.987285001011998,0.874899324665073,0.922551393636621,0.711444378309176,0.867576848979954
"Alistipes communis",0.735811398622643,0.397541804157714,2.39533950711715e-06,0.00697235340913427,0.0333489433227368,0.59531592519347,0.655451382613095,0.262050180324656,0.560190806636071,0.14953330147707,0.787257219668797,0.710301031073111,NA,0.000201892080496894,0.298159119971912,0.0294057407144258,0.835580823835091,0.99881363774454,0.900378762607973,0.129639565930806,0.143057874419652,0.505104003921904,0.0636591681054176
"Enterococcus faecalis",0.124930084974573,0.301381942860868,0.589415897474125,0.12180947384578,0.000234795850704237,0.000607704295701005,0.683528662598357,0.207863701608477,0.00134348249594961,0.69658902481193,0.983012220654723,0.550953005215473,NA,0.011829696209976,0.954879219294895,0.319119147081319,0.582187771303484,0.99881363774454,0.947547076626934,0.527393491216231,0.598157855521009,0.611540773012315,0.5261793236188
"Blautia liquoris",0.0660737332117582,0.308704048754487,0.941171865669123,0.559447686895849,9.58616251138252e-11,4.95423538228921e-08,0.911794500956362,0.064447192843805,0.396493882601324,0.00407252054224068,0.677142396734732,5.72247247875166e-08,NA,0.0063802244487292,0.839998159522293,0.552463533717362,0.73201501560026,0.99881363774454,0.886536101820946,0.535948668722721,0.143057874419652,0.617499618006274,0.486396365483152
"Fusobacterium nucleatum",0.9749251338356,0.263693413706937,0.955346650689943,0.559447686895849,0.000151527551440073,0.000643978467671231,0.670061070212008,0.246452176910298,0.643552196998497,0.215086743473478,0.572034830385534,0.771709881993594,NA,0.137331014264167,0.701902413885859,0.641133834060155,0.99960973664083,0.99881363774454,0.766541296289249,0.452128716741221,0.285915033648335,0.84120016297658,0.70388073363513
"Clostridium sp. BJN0001",0.631837873365723,0.465569346464392,0.807720707077006,0.901835041175382,3.41874929924163e-07,0.00103563366382986,0.655451382613095,0.163050431117673,0.816004345036658,0.00297070004353354,0.985963637161913,0.701714068063596,NA,0.370400463809547,0.987034996190075,0.458702333655211,0.691816547915244,0.99881363774454,0.886536101820946,0.921762249079256,0.264450187807165,0.63303035823949,0.486396365483152
"Campylobacter concisus",0.994682563986582,0.308704048754487,0.622860081589313,0.887540993614257,0.00202589688092688,0.00200164576476783,0.925657093416418,0.936631997155147,0.997294413489532,0.705094042354562,0.899442962501884,0.828139483505496,NA,0.0830021107314757,0.825720441478175,0.549282468182691,0.72100302771824,0.99881363774454,0.98977823864413,0.373593784536323,0.980552123052114,0.858077588489683,0.790339907189546
"Phocaeicola vulgatus",0.920035085715566,0.629441230004546,4.11477467944939e-07,0.141405443485109,0.119861310013801,0.493536840308362,0.81796958599514,0.169118876846673,0.596833472053608,0.0754113145986059,0.923162452238452,0.780291017252558,NA,0.00301577583871128,0.704234936706058,8.03725812376419e-05,0.91669786584639,0.99881363774454,0.946497912482539,0.145799710129943,0.120520683945185,0.307602081331495,0.143691376394751
"Anaerostipes caccae",0.152333823516893,0.572632050494039,0.994745128904636,0.924522268281507,9.10355145545116e-07,5.7811566066219e-06,0.99230760109687,0.00475791716759754,0.614635498323679,0.00416637202998218,0.694770291598806,0.00279201851976895,NA,0.00202641685764045,0.973801070386799,0.602803577222903,0.848337904490658,0.99881363774454,0.98977823864413,0.413781951002968,0.120520683945185,0.595146442947475,0.999269464409515
"Prevotella melaninogenica",0.402085501553626,0.458050887843801,0.0970278140249643,0.359886306965586,0.152661329720448,0.392610712891946,0.859932501075155,0.902876141527861,0.501533394568716,0.21397388075492,0.564254732098969,0.780291017252558,NA,0.158438774623079,0.751486537405814,0.168638253040851,0.691816547915244,0.99881363774454,0.766541296289249,0.0920590122711579,0.146255944642865,0.629532730541003,1.07722474527104e-06
"Geosporobacter ferrireducens",0.987516419070024,0.357920243403092,0.948804609875183,0.652604094156451,5.67340983776779e-06,3.5606894576855e-06,0.761917265441413,0.198643848831091,0.499376218642938,0.00673904172957788,0.652047262023258,0.654748367769668,NA,0.167487209557703,0.825720441478175,0.352807776437093,0.703152259472503,0.99881363774454,0.906018287353351,0.413781951002968,0.134599721254307,0.543722220695672,0.303156048229199
"Streptococcus mitis",0.763668924297821,0.553599463042734,0.777939044078448,0.748065561499404,0.225971334049804,0.337541613482106,0.93055940516029,0.0158823867507932,0.367689669785279,0.386345201659531,0.944210157832323,0.771709881993594,NA,0.0713031976771586,0.260655056632205,0.562686771201849,0.596204309253915,0.99881363774454,0.973062147208663,0.612212455411793,0.812870741338258,0.460700548189238,0.545612167664094
"Eubacterium maltosivorans",0.105508078280094,0.564518856253795,0.753395129989927,0.715132660767269,1.98633702256842e-11,4.98188603580146e-07,0.805444999708376,0.00081311900378315,0.603792075882765,0.012813098338882,0.926615539324285,0.70695425675665,NA,0.000149608144725078,0.893973974986878,0.359808158919056,0.760440889410637,0.99881363774454,0.959361028097897,0.390306765939733,0.164789380256484,0.43992256779132,0.265526775082375
"Bacteroides thetaiotaomicron",0.831337254328517,0.438582607248789,9.57074871875144e-07,2.63364368224111e-05,0.204744035656687,0.753397507300444,0.075364697002561,0.00475791716759754,0.686814868593295,0.27532074298432,0.944210157832323,0.780291017252558,NA,0.00212241668382764,0.0744685725769598,0.000114454686089836,0.709649462125443,0.99881363774454,0.947547076626934,0.302965872750326,0.337105965187512,0.372585997428082,0.183669303637875
"Fusobacterium ulcerans",0.44266953909204,0.308704048754487,0.948804609875183,0.651018561056433,4.65210291584855e-05,2.6695456721049e-06,0.87905411796868,0.350992339940902,0.652188022857435,0.136166029021925,0.843689028475788,0.524510213875907,NA,0.594797727871806,0.973801070386799,0.512018968191794,0.681283369480009,0.99881363774454,0.886536101820946,0.294896584497854,0.246685615334083,0.916043207046914,0.72709364172955
"Anaerostipes hadrus",0.014991399281833,0.341265268160706,0.997145166029327,0.0677724720893893,9.67935566214055e-11,1.43275350327276e-06,0.749502261170733,0.116981500795031,0.677959759270274,0.00078661736512778,0.944210157832323,0.512953625090104,NA,0.00016970152704589,0.689309233535401,0.372208631314638,0.582187771303484,0.99881363774454,0.98977823864413,0.378727128209778,0.110044672690796,0.590271684164395,0.635872068839714
"Streptococcus parasanguinis",0.205169413621876,0.626485003340869,0.982120710419078,0.501691637184146,0.0058041763954227,0.0435700854757235,0.075364697002561,0.753669345022714,0.449408011121763,0.86203556055175,0.395149052785162,0.961253884147121,NA,0.0507996153966818,0.260655056632205,0.592594287466858,0.709649462125443,0.99881363774454,0.98977823864413,0.378554306673503,0.212115832981207,0.474014657741963,0.42129371702288
"Parabacteroides sp. CT06",0.896043597839332,0.889325149565319,0.000893607226426936,0.0817465585802037,0.0855112280174623,0.276538850689953,0.655451382613095,0.00658516020940299,0.449408011121763,0.229768486760939,0.983012220654723,0.28957525342364,NA,0.134042953658006,0.0744685725769598,3.94170202496647e-52,0.582187771303484,0.99881363774454,0.867444892314862,0.413781951002968,0.310220749921373,0.307602081331495,0.00020144849565803
"Enterococcus durans",0.837186565927026,0.438582607248789,0.414543340110372,0.154285593026255,0.00288691251853847,0.0031480653624688,0.76445529681524,0.428263221106375,0.341438146136868,0.402870831517051,0.899442962501884,0.89299130708983,NA,0.0538128893838505,0.58129099696679,0.605768864361486,0.681283369480009,0.99881363774454,0.766541296289249,0.100321183280975,0.143057874419652,0.727038255116059,0.842392974428482
"Faecalibacterium sp. IP118",0.0183810349603232,0.684181745348036,0.789794481159936,0.122080022285141,1.37340154589831e-06,0.000453690618687568,0.679564620617051,0.0500940802093071,0.308420417254451,0.0109169944224203,0.917222352745443,0.512953625090104,NA,0.00215896491363569,0.704234936706058,0.602803577222903,0.582187771303484,0.99881363774454,0.98977823864413,0.759974098150796,0.120520683945185,0.307659705916552,0.23899053008741
"Romboutsia hominis",0.158217716227786,0.461265258848779,0.794342893171994,0.775486021392326,2.64696110528167e-06,0.00828665610459388,0.367701355951569,0.0769048378538866,0.499376218642938,0.0163133780497434,0.694770291598806,0.740312766772639,NA,0.0230199737453356,0.893973974986878,0.87960156470678,0.931013726074856,0.99881363774454,0.98977823864413,0.96170126052887,0.419813296352427,0.643228755390908,0.641983098283536
"Lachnoclostridium phocaeense",0.1653374916746,0.284077712645266,0.984893227304005,0.612360142429555,9.0095557261704e-12,2.44180835369407e-08,0.983927445908308,0.00739745471361847,0.603894757805428,0.00416637202998218,0.944210157832323,0.600785719586591,NA,6.72302397926016e-05,0.835693406378429,0.314088554054221,0.931013726074856,0.99881363774454,0.98977823864413,0.602265633227323,0.170883954020343,0.557831850683409,0.252640524756052
"Wansuia hejianensis",0.219558114065685,0.290062639428672,0.958409516905154,0.541877319491729,8.61432839922502e-09,2.26996897662071e-07,0.831294806330806,0.00184254983721312,0.608267560500913,0.00628203920032566,0.710426237603452,0.245291433496665,NA,6.27644096098818e-05,0.825720441478175,0.243285705682783,0.701852335408903,0.99881363774454,0.867444892314862,0.813631906376208,0.241635674074716,0.61580954838786,0.0353203486166627
"Anaerostipes rhamnosivorans",0.182138369162574,0.51647087068383,0.891456150145714,0.726732969772356,3.69759568304059e-09,6.09274991883043e-07,0.998278354082938,0.00807196566179465,0.466298535738325,0.00231737914955262,0.569753153275566,0.0493819701730905,NA,0.00455952572815856,0.973801070386799,0.355649651399837,0.918827981692525,0.99881363774454,0.998476324479096,0.640400250808376,0.193705256105278,0.749199461006895,0.142369829377489
"Bacteroides cellulosilyticus",0.837186565927026,0.308704048754487,0.000146719173315848,0.00213654096067542,0.230319498568005,0.514546319830577,0.0319833429702736,0.0289399738026594,0.909081210092775,0.00625161062236568,0.983012220654723,0.566770188183444,NA,9.92616394061362e-07,0.818683191058891,0.02411316769412,0.933750798030514,0.99881363774454,0.98977823864413,0.344073365911405,0.337345361920813,0.918541473184499,7.02464161551679e-06
"Bacteroides fragilis",0.763668924297821,0.330550640233243,2.78426443977101e-06,0.0427506658973559,0.0333700782141353,0.734656290761624,0.588401025079734,0.00340138956026512,0.335427419217588,0.00614327415733972,0.983012220654723,1.25288011626143e-15,NA,0.000203567619294484,0.0830365085136374,0.000462372340804885,0.642792197521416,0.99881363774454,0.886536101820946,0.709139383918206,0.538036721297199,0.410956982653763,1.33062240760896e-20
"Eggerthella lenta",0.0686220127414855,0.308704048754487,0.0322606972127973,0.0408445497337332,1.5246815616619e-05,0.000731939090441976,0.800778383919099,0.00807196566179465,0.320294110417556,0.00258311682245112,0.961010953607263,0.0380536425335457,NA,0.000198765479559032,0.731403979875474,0.510340384852294,0.701852335408903,0.99881363774454,0.98977823864413,0.443462548910524,0.031065412185596,0.557831850683409,0.0228414878525545
"Adlercreutzia hattorii",0.24660456789521,0.248238741021913,0.40354522916249,0.0216852236389467,0.0178842382149563,0.205289024955961,0.670061070212008,0.247511752454031,0.648631075843798,0.0439139649858023,0.961010953607263,0.746578314958877,NA,3.42761672917612e-05,0.962904175771395,0.279826936225664,0.703152259472503,0.99881363774454,0.867444892314862,0.178778232553226,0.107755720064404,0.498352212298946,0.30121885104272
"Plasmodium malariae",0.791480143136548,0.762523506858369,0.806467824184667,0.423282921028013,9.29267790033021e-05,0.0312181406438347,0.683528662598357,0.52428525422664,0.922710192136707,0.352610773194056,0.787712795283462,0.30798090446277,NA,0.299512434789136,0.689661587053575,0.782006304928272,0.709649462125443,0.99881363774454,0.998476324479096,0.458232057403523,0.18526944988562,0.405611054021742,0.551425462137522
"Faecalibacterium sp. I2392",0.0497794658376068,0.815789257719299,0.817826325238984,0.431604728322304,5.36058654207271e-06,0.00265056058182447,0.683528662598357,0.0284071383997402,0.631484544267949,0.0308599259555176,0.944210157832323,0.151416622188192,NA,0.000877585330713719,0.743202908346072,0.980521663394899,0.582187771303484,0.99881363774454,0.998476324479096,0.853776460697829,0.146255944642865,0.454156857969024,0.222508810406733
"Aminipila luticellarii",0.152333823516893,0.465569346464392,0.794342893171994,0.536339980406346,2.96601916198158e-10,7.51401896829359e-08,0.800778383919099,0.0406988614728561,0.396493882601324,0.0054030942089024,0.926615539324285,0.0832559291022046,NA,0.00732435939569736,0.784723036374753,0.334085220288113,0.840877855805278,0.99881363774454,0.947547076626934,0.413781951002968,0.134160041773503,0.405274237469075,0.00934149040411291
"Bifidobacterium animalis",0.804830337998502,0.357920243403092,0.964954357837366,0.651018561056433,0.556929229426678,0.767546807534896,0.670061070212008,0.719265828899925,0.789509868102924,0.00308712348858646,0.983012220654723,0.403210694576235,NA,0.500247799699449,0.736877333925279,0.363286599862468,0.582187771303484,0.99881363774454,0.916601954545402,0.874899324665073,0.266466964249309,0.993242767977534,0.554287993510196
"Alistipes senegalensis",0.99015697347429,0.308704048754487,7.92108622312159e-05,0.00257242213904689,0.0230170535598029,0.400882785100524,0.670061070212008,0.021939272326461,0.701787411236597,0.00851083010368739,0.843689028475788,0.550953005215473,NA,1.26239030788715e-05,0.338927692487068,0.02411316769412,0.76736690997001,0.99881363774454,0.886536101820946,0.178778232553226,0.143057874419652,0.405274237469075,0.0235340665823935
"Bacillus velezensis",0.402085501553626,0.397541804157714,0.0193047483746231,0.400465820369683,0.0618712670781091,0.124087214685792,0.670061070212008,0.908462957767594,0.701787411236597,0.0863670795467554,0.16616595200139,0.589867280024481,NA,0.905568164648117,0.825720441478175,0.913534139736122,0.725893128427887,0.99881363774454,0.886536101820946,0.813316435554412,0.615594113398174,0.598261877716425,0.829019518883784
"Bacteroides salyersiae",0.631837873365723,0.438582607248789,2.58111821566609e-06,0.00698325440910127,0.0785745831352821,0.745174841596187,0.751040062122695,0.0801845035952579,0.14944755978008,0.202283359128442,0.719076155994359,0.644530860778654,NA,0.0047011517800651,0.58129099696679,0.0164942582746523,0.916599022479766,0.99881363774454,0.98977823864413,0.178778232553226,0.146255944642865,0.405274237469075,4.99637884392354e-06
"Erysipelatoclostridium ramosum",0.353987026773017,0.248238741021913,0.198330191437671,0.69175559144628,4.98929308426172e-09,7.69646345966193e-06,0.983927445908308,0.000378930142014844,0.111280703626233,0.00078661736512778,0.973955502039488,0.55810918339586,NA,4.82773129755494e-06,0.893973974986878,0.0164942582746523,0.717915421701407,0.99881363774454,0.947126175947507,0.553116969951309,0.254638277111745,0.679942824110762,0.324870670054718
"Lacticaseibacillus rhamnosus",0.225424935855706,0.438582607248789,0.777939044078448,0.774026768019829,3.68360123422167e-07,7.66658983397582e-06,0.761917265441413,0.138077067574369,0.0242838609629896,0.180350607437162,0.512592687910572,0.706001522055706,NA,0.299586058597171,0.987034996190075,0.565472924731664,0.808744017758425,0.99881363774454,0.886536101820946,0.818893951810444,0.429591262066753,0.727746061534222,0.916123469655738
"Clostridium saccharoperbutylacetonicum",0.775123885517653,0.509453665654084,0.691382666698311,0.908596211390418,5.11565094450433e-06,0.000310729478857568,0.798239901367768,0.329606679528732,0.466298535738325,0.0332758337451975,0.983012220654723,0.0180984672665894,NA,0.126471237719581,0.931239774220732,0.432123649971789,0.709649462125443,0.99881363774454,0.998476324479096,0.843444343656637,0.407845229349137,0.557831850683409,0.35334816026871
"Enterobacter hormaechei",0.0573685122789558,0.539699123918268,0.984789931162199,0.278931405563594,0.021058921357014,0.0206291421645683,0.670061070212008,0.687793494058509,0.560190806636071,0.502886869063694,0.0600078292608522,0.701714068063596,NA,0.668769476631895,0.751486537405814,0.106860219547754,0.931013726074856,0.99881363774454,0.947547076626934,0.413781951002968,0.839741703711627,0.616641481362055,0.904852416191258
"Actinomyces viscosus",0.144738844883589,0.552889826139171,0.945934315601458,0.12180947384578,0.164939448840611,0.121713539624146,0.670061070212008,0.810584754604813,0.505102297449115,0.144074633580107,0.983012220654723,0.89299130708983,NA,0.612059100380644,0.416654540499533,0.284129790965172,0.68358529058737,0.99881363774454,0.886536101820946,0.440154485461463,0.146255944642865,0.538973850095177,0.987512310549081
"Enterococcus gallinarum",0.872271247543259,0.66962569720625,0.682477578957895,0.115997103655819,0.0949086117306025,0.00516931942377037,0.76445529681524,0.453571979451783,0.533715675345177,0.792676491729209,0.843689028475788,0.680418159495101,NA,0.606801890767803,0.899893290943005,0.506968231877939,0.949606026060337,0.99881363774454,0.906021361110156,0.503399701411266,0.146255944642865,0.43992256779132,0.446490198804064
"Veillonella rodentium",0.287540474194006,0.415919518812436,0.899578457435677,0.372248806283769,0.554188129422021,0.789377533940754,0.842530444073968,0.424323216432583,0.910651906652027,0.0359978170544977,0.985963637161913,0.695444128241044,NA,0.0663678182898771,0.689661587053575,0.695334525853461,0.856126422970507,0.99881363774454,0.886536101820946,0.839074708012808,0.19862022672761,0.43992256779132,0.818916977871439
"Clostridioides difficile",0.413127776520283,0.282651786116242,0.9958830161271,0.699638526290755,2.13404334336339e-08,3.23592883540931e-06,0.901548390931255,0.105919849421786,0.051988486661888,0.0148905193846657,0.967358576711768,0.0160442380091988,NA,0.00224372416470525,0.973801070386799,0.364697989749507,0.681283369480009,0.99881363774454,0.946497912482539,0.656770789556945,0.264846243410329,0.550771293781832,0.729023567734529
"Collinsella aerofaciens",0.2786697116977,0.68500843629518,0.230640697705593,0.103614078385721,0.00396707071010684,0.00718965424692615,0.670061070212008,0.143912819578316,0.552719214647024,0.0152726682246925,0.983012220654723,0.785168275150756,NA,0.0131767774086718,0.893973974986878,0.57028201191042,0.582187771303484,0.99881363774454,0.98977823864413,0.317829274618415,0.146255944642865,0.909408577555106,0.321797691435179
"Streptococcus sp. 116-D4",0.618426585994459,0.599216748105238,0.933056197638346,0.908033224051401,0.0170892888605211,0.0256277221379923,0.859932501075155,0.177362218294961,0.466298535738325,0.700379968479777,0.86435831955863,0.812191838733512,NA,0.0314886808951896,0.253412723808559,0.747727447221888,0.646268121243446,0.99881363774454,0.886536101820946,0.344073365911405,0.482833585006062,0.372585997428082,0.559598215777703
"Brevibacillus laterosporus",0.0462861772886504,0.465569346464392,0.120267972012855,0.651018561056433,5.48219042653317e-05,0.000643978467671231,0.859932501075155,0.20320061409582,0.466298535738325,0.218348458570355,0.376970621603577,6.96713830286168e-08,NA,0.690156181407309,0.893973974986878,0.592594287466858,0.709649462125443,0.99881363774454,0.886536101820946,0.742139122360581,0.909773474318215,0.778262282704045,0.00118805905897325
"Amedibacterium intestinale",0.601410601637367,0.465569346464392,0.958409516905154,0.775486021392326,1.83861860223653e-07,3.08827420675601e-06,0.925657093416418,0.20320061409582,0.522568404757162,0.00207342910032974,0.983012220654723,0.746578314958877,NA,0.000946241540843776,0.714028329520297,0.276618174291804,0.801964304872021,0.99881363774454,0.958787185243793,0.535948668722721,0.176956844301654,0.638467326271209,0.257945153303804
"Streptococcus salivarius",0.287540474194006,0.51647087068383,0.868134298655911,0.974993539641989,0.000492467443157827,0.010020581803369,0.308818080587607,0.663108740345524,0.437533062570291,0.392944729414186,0.572910824903095,0.967894601219032,NA,0.715843696966941,0.841867956408195,0.835455892126177,0.701852335408903,0.99881363774454,0.98977823864413,0.427329594553368,0.306395895025217,0.474014657741963,0.566125729629219
"Dictyostelium discoideum",0.511494319034458,0.58411918084193,0.622860081589313,0.677690930260844,0.00268426702552843,0.0619253092739555,0.470239198600992,0.083741008874271,0.990960489039914,0.0109169944224203,0.16616595200139,0.512953625090104,NA,0.319356088406316,0.701902413885859,0.916275821682224,0.681283369480009,0.99881363774454,0.981727918671951,0.453727119380463,0.267500755800305,0.474014657741963,0.617845840803706
"Megasphaera massiliensis",0.870002555827362,0.954951661454792,0.997145166029327,0.116308357063408,0.0146228017572866,0.15410539923916,0.552379169406416,0.0444341839772977,0.765922830722623,0.166421000939442,0.983012220654723,0.785168275150756,NA,0.911763305929632,0.835693406378429,0.889355959944992,0.910787105055828,0.99881363774454,0.652860062461423,0.378554306673503,0.852868646848331,0.933794470775687,0.70388073363513
"Listeria monocytogenes",0.635729070978428,0.382884054335665,0.369198212412327,0.344093999566686,0.270094597119619,0.419903562014861,0.776269458815677,0.720903272964266,0.631484544267949,0.737141744604337,0.694770291598806,0.389252036816113,NA,0.773272494018582,0.689661587053575,0.854638935254062,0.709649462125443,0.99881363774454,0.98977823864413,0.901105219025959,0.893652811373444,0.87347422452855,0.0274527454223454
"[Eubacterium] rectale",0.00477932014585425,0.539699123918268,0.955346650689943,0.133402146840021,2.64696110528167e-06,0.000243652907826656,0.659876186726785,0.0831220497205595,0.686814868593295,0.00233368556430313,0.788972794269152,0.69548583662384,NA,0.000471840534432094,0.461635940872854,0.848449112085487,0.582187771303484,0.99881363774454,0.886536101820946,0.905408438599021,0.242535350121461,0.538973850095177,0.360981670370329
"Homo sapiens",0.174933292005072,0.346665993180221,0.948804609875183,0.207365317918957,0.177330513119533,0.841531758717688,0.787205208486711,0.0763172750549309,0.972745615063808,0.624328807984045,0.991828619041318,0.00552701989457228,NA,0.0736756192380751,0.973801070386799,0.976863833018323,0.709649462125443,0.99881363774454,0.98977823864413,0.227342210715395,0.538036721297199,0.776175118051092,0.287526056971523
"Hungatella hathewayi",0.328834357073225,0.465569346464392,0.866123713111977,0.344093999566686,1.12093248843507e-08,1.82641281661616e-08,0.89008578496962,0.0628483466360062,0.0135771691347831,0.00845372098385261,0.899442962501884,0.000473955341959643,NA,0.0166015508213827,0.973070918444203,0.214453062444975,0.864251766425456,0.99881363774454,0.947053625583481,0.294896584497854,0.146255944642865,0.886967571961573,0.0595745035108045
"Lachnoclostridium phytofermentans",0.460415679394632,0.256755489891049,0.807720707077006,0.802204397029997,4.69152767172172e-09,7.06920795991786e-07,0.998278354082938,0.0230800847245283,0.345336237340053,0.00297070004353354,0.694770291598806,0.135235792925161,NA,0.0304624523951524,0.825720441478175,0.513823441650566,0.726452415564546,0.99881363774454,0.886536101820946,0.402789741047254,0.143057874419652,0.638467326271209,7.02464161551679e-06
"Enterococcus mundtii",0.987516419070024,0.581060874381584,0.0418431920460104,0.110256353531673,0.000432202568501039,6.82518757336336e-05,0.670061070212008,0.159989706832198,0.320294110417556,0.95375336729226,0.572910824903095,0.967894601219032,NA,0.00302497328345314,0.58129099696679,0.355247026113675,0.606867369479123,0.99881363774454,0.886536101820946,0.368311933200619,0.159095167262083,0.544143870982219,0.874328502035745
