"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"Caulobacter flavus",0.188255041384413,1.78218742165989e-16,1.63147291799814e-16,0.0351064505426624,0.296918359576521,0.423481439645592,1.78218742165989e-16,1.78218742165989e-16,0.841520362255204,0.876042313300678,NA,0.0441460498241721,1.78218742165989e-16,NA,NA,NA,0.475599297375326,NA,1.73107749026631e-16,0.217353355702964,1.63147291799814e-16,0.762979218155379,NA,NA,0.22108841751967,0.534597881325107,0.00650657040354348,0.684600873596915,NA,NA
"Bradyrhizobium canariense",0.330581358633935,0.949320008055401,0.152042231513798,0.833320416199654,0.00228790250273633,0.00493841692916834,0.0287875955723644,0.931856850338439,0.899257314012314,0.0125717318561215,NA,0.459394628739394,0.74729719247594,NA,NA,NA,0.962237069060541,NA,0.753056545433366,0.208913951105526,0.261926227038714,1.27767891122594e-26,NA,NA,0.0323520179356,0.223158303895655,0.410868044209144,0.688413163499771,NA,NA
"Corynebacterium sp. 4H37-19",0.431346234842527,2.99203857224365e-12,2.8647288904249e-12,0.597274588222944,4.83300855588747e-05,0.00130032432205323,0.658306676009353,0.742483892716511,0.742483892716511,0.417051837340198,NA,0.217650440241901,2.99203857224365e-12,NA,NA,NA,0.143670366297727,NA,2.94946887037426e-12,0.476760379018461,0.862477818038429,2.99203857224365e-12,NA,NA,2.78054706196834e-12,2.90703104261719e-12,2.61398417873978e-12,0.939613619117693,NA,NA
"Rhodopseudomonas palustris",0.739137020420169,0.707047235530381,0.121035130741401,0.534269593843883,0.00386447910680344,0.00295156225160001,0.430573440827777,0.379730921626376,0.270430467744422,0.507824107578735,NA,0.757398442118386,0.870620708478715,NA,NA,NA,0.798130389767827,NA,0.0974795830903025,0.953806923159238,0.160023216615265,0.698473613594752,NA,NA,0.141756537644311,0.395074377659208,0.00881090411838107,0.291429038907365,NA,NA
"Pyricularia oryzae",0.1135993606382,0.348262126592866,0.0990983951005298,0.701027329773122,1.1987674775414e-06,2.12326776507309e-07,0.943810166736287,0.132209749043114,0.0966316199130818,0.110404943790734,NA,0.00581794163175022,0.740224965145638,NA,NA,NA,0.00093932114751127,NA,0.152832451321224,0.297828048146126,0.628718549064767,0.340276682663769,NA,NA,0.923226543330743,0.751146459077822,0.0660317552074587,0.772805790447362,NA,NA
"Pedobacter sp. SW-16",0.24768750615158,0.782453383032801,0.012077633016951,0.0686178863262037,5.42504788204598e-09,5.3721048850471e-06,0.98327519798486,0.0749217744678639,0.129264108486268,0.0172140224593598,NA,0.244358687628448,0.871535855675493,NA,NA,NA,0.00159976776264166,NA,0.326194849106127,0.26965088523709,0.241590573355381,0.574961282335279,NA,NA,0.0208903330718894,0.300609472417621,0.015320194142646,0.385952756408076,NA,NA
"Exiguobacterium mexicanum",0.0775306805082741,2.57094128170464e-29,0.137791844686516,0.00291692949634241,1.88793297568523e-05,6.14839438265874e-05,0.965648713521359,0.843526257728007,0.230892907601762,0.993479615629171,NA,0.255122489762674,0.917906720257885,NA,NA,NA,0.121526511114192,NA,0.656451431345998,0.75460527987661,0.939743674394306,0.964598307896726,NA,NA,0.110371014288661,0.838946443401651,0.372255905609083,0.47877873734518,NA,NA
"Pusillimonas sp. T7-7",0.215631077796114,0.790819248991557,1.94346136481822e-14,0.531447477027702,0.0016252666597339,0.0738255154996025,0.768910471556146,0.743148484436978,2.0724015735236e-14,0.97754631113493,NA,0.761485810779022,2.0724015735236e-14,NA,NA,NA,3.12276637489478e-05,NA,2.0290056347757e-14,0.515548013617739,1.94346136481822e-14,2.0724015735236e-14,NA,NA,0.388137602034673,1.98602431129812e-14,1.69707563341376e-14,0.981857555687839,NA,NA
"Pseudomonas sp. Ost2",0.990947215004968,0.875668197482574,6.41137905958544e-18,5.313660730003e-18,0.00839851512977536,0.266535572829575,7.13653128810394e-18,7.13653128810394e-18,0.879940149499271,0.664425392840551,NA,0.196363161260252,7.13653128810394e-18,NA,NA,NA,0.108924165753279,NA,0.967148802659625,0.0291457774712328,6.41137905958544e-18,0.835008981990459,NA,NA,0.134790236505371,0.993619844907121,0.00587032413638653,0.622765160158055,NA,NA
"Pelagerythrobacter marensis",0.061971953261013,1.40007789576123e-13,0.635708220144929,1.2013310678384e-13,0.0237579271432691,0.0636817818217919,1.40007789576123e-13,1.40007789576123e-13,0.724371782901484,0.292807285429901,NA,0.352683350062778,1.40007789576123e-13,NA,NA,NA,0.00195191752731942,NA,1.37460117715118e-13,0.904079780101038,1.32417816788903e-13,1.40007789576123e-13,NA,NA,1.27447898849363e-13,1.34930043930475e-13,1.17733198006586e-13,0.92936672441271,NA,NA
"Burkholderia cenocepacia",0.126796124994061,0.610933908555644,0.0123318471512493,0.105238762337312,2.84639296734129e-06,5.96625238698851e-05,0.31419248918163,4.71770577621045e-05,2.33037486361501e-14,0.868030816802889,NA,0.976358575624934,0.237470876056962,NA,NA,NA,0.311583079484235,NA,0.283829448702376,0.498116956194872,0.304846331860767,0.744385644385518,NA,NA,0.0516708328494592,0.423802891503409,0.0160712587416081,0.628068101935346,NA,NA
"Liquorilactobacillus nagelii",0.485125899074172,3.04065889373565e-71,0.674280168489882,0.893224528866057,0.603375014112584,0.0942420379718537,0.353491095684307,0.000597363580920351,0.728919687708825,0.513958377112832,NA,0.584951219573426,0.609864101838727,NA,NA,NA,0.458939799201528,NA,0.711616770851869,0.572213602488082,0.972490587716278,0.293662323403162,NA,NA,0.888262562988169,0.582445759343735,0.235183784462014,0.270470323098654,NA,NA
"Stanieria cyanosphaera",0.971501180100308,1.01444988173256e-36,5.59819830660762e-37,0.740484105026431,4.52977264142184e-07,0.00141041787911759,1.01444988173256e-36,0.00300529611932697,0.0659233514630337,0.958158516327678,NA,0.738826635894318,1.01444988173256e-36,NA,NA,NA,0.630606474895103,NA,0.463910861278322,0.528486586908928,0.109370785504799,1.01444988173256e-36,NA,NA,0.290842583137164,6.84793633353077e-37,0.14682956958978,0.426043091953522,NA,NA
"Parabacteroides merdae",0.526327187729548,0.17849237471205,0.880364909115669,0.000503907342651175,0.43564806803651,0.0827684435888445,0.118101263962023,0.057823106531209,0.685153455984858,0.221517562927903,NA,0.0316323858518398,0.642966726138902,NA,NA,NA,0.00551941849423398,NA,0.72442909528981,0.0645269866301155,0.0022268325627466,0.538426463279345,NA,NA,0.360611530301355,0.652376235374557,0.00218105440347269,0.854821875453609,NA,NA
"Janthinobacterium sp. Marseille",0.433008069901051,8.84878465972316e-17,8.06880768543429e-17,0.882220939588782,0.094617779425506,0.542481074044235,8.84878465972316e-17,8.84878465972316e-17,0.710598721204637,0.31118771725592,NA,0.939162539528571,8.84878465972316e-17,NA,NA,NA,0.254717568632568,NA,8.58395516833311e-17,0.883067646777799,0.722910501803902,8.84878465972316e-17,NA,NA,7.57292146260902e-17,0.926122217384704,6.63843020778806e-17,0.949122769526604,NA,NA
"Gimesia aquarii",0.00630671382694499,9.16830818174777e-47,0.297245028719048,0.683552655212917,1.39064443742834e-10,1.31253708471838e-05,0.495311003804962,0.0658406350654699,0.322259273754136,0.663913150348343,NA,0.226537364464863,0.177697578003773,NA,NA,NA,3.29076668996998e-05,NA,0.402630185284543,0.856294567019121,0.566794711786945,0.637593686951282,NA,NA,0.4012524570817,4.49316031648228e-47,5.54178803436215e-05,0.751928538273815,NA,NA
"Clostridium thermarum",0.188767258276697,6.69905350596269e-11,0.125394283877279,0.683520947382391,3.09124446259514e-08,4.3714175021861e-07,0.722363964607041,0.142382800771813,0.000626848043151485,0.45820268072325,NA,0.963852028959155,0.0519355915395517,NA,NA,NA,0.0404368438835584,NA,0.759507952825433,0.874084498405351,0.164427252226867,0.605439721466423,NA,NA,0.250633096821653,0.226322266698406,0.0445372997417262,0.437442526779515,NA,NA
"Acetobacter sp. KACC 21233",0.0388153904053079,9.33547567223446e-13,8.89843652724744e-13,0.228259382058961,9.99122530780423e-05,0.00190392854835176,0.192126920213698,9.33547567223446e-13,9.33547567223446e-13,0.580228837052361,NA,0.996573025881009,9.33547567223446e-13,NA,NA,NA,7.0808334366166e-13,NA,9.18913499878363e-13,0.928978524272305,8.89843652724744e-13,9.33547567223446e-13,NA,NA,0.448657250388445,9.04345062185508e-13,8.04322678447422e-13,0.28506450357062,NA,NA
"Paenibacillus sp. Y412MC10",0.0201893048869841,3.61224230999081e-29,0.178247450971893,0.178444381551262,0.000187138833568801,0.000258831484540103,0.976182635087572,0.193728518834907,0.120479671928946,0.585734885762808,NA,0.0467482616975059,0.971991574641019,NA,NA,NA,0.000637321113330394,NA,0.529232954106784,0.446346388419795,0.787511237335418,3.61224230999075e-29,NA,NA,0.00745143660022008,0.464949370665589,0.00162057305396037,0.35684634438789,NA,NA
"Enterobacter cloacae",0.0396266469033286,0.234409569587342,0.0687156733487521,0.766717297703969,8.50068898080436e-05,5.48057494694269e-05,0.547520420871123,2.2902508309568e-07,0.0441823328812884,0.348472769798023,NA,0.00719293603196431,0.299228193359093,NA,NA,NA,0.0447090527506432,NA,0.165733535086791,0.514807466879843,0.0762979952392199,0.454989425990953,NA,NA,0.276572481804425,0.560084642676507,0.345186634219989,0.999770894539376,NA,NA
"Orientia tsutsugamushi",0.0730441031535272,1.29458996848669e-32,8.28535342687469e-33,0.449842589498793,7.98049562571904e-08,4.63585955091258e-07,0.894488051174356,0.0990300073326829,0.855012878636371,0.841827229549751,NA,0.242452021539331,1.29458996848669e-32,NA,NA,NA,0.470264928905934,NA,0.425842586662786,0.274999287365481,0.808282145961303,0.748246330441489,NA,NA,0.340620748697101,9.63684355778427e-33,0.0407256151254381,0.194829499762935,NA,NA
"Polaribacter batillariae",0.0523984955218699,0.757635222947825,0.409679078438803,0.799301586895859,0.0150575481401674,0.0386734133866036,0.894231122342639,0.883354789410758,0.177178232340153,0.259730311757612,NA,0.169863881445049,0.816224113066264,NA,NA,NA,0.684274003739788,NA,7.80149083720438e-37,0.348201580013016,0.63286521095182,0.00360828076643149,NA,NA,0.933574979583374,0.609488401035563,0.144423054683082,0.924543386497258,NA,NA
"Halobacillus halophilus",0.0426080863197112,2.03811182579788e-51,0.0221092232655231,0.639208387777395,5.47599267811808e-11,5.51999478943865e-08,0.947561712637117,3.3021601492223e-21,0.097689440526284,0.954558176611109,NA,0.217157120772489,0.00115345166028763,NA,NA,NA,0.000643498731206895,NA,0.228845115379046,0.119296961739746,0.495971772377319,0.738999191396068,NA,NA,0.249537447192968,0.210410176560972,0.0249090325878651,0.44111285478852,NA,NA
"[Clostridium] hylemonae",0.556452529530457,8.65959963837045e-49,0.714571052012734,0.0237245833356359,6.3084189000302e-06,0.000148573971540192,0.179855424382151,0.085823790926496,4.67806614090395e-06,0.483840891656713,NA,0.788611047190745,0.0272092781483997,NA,NA,NA,0.000267226404320103,NA,0.140561395619958,0.907553508206536,0.151896273827503,0.884645932858064,NA,NA,0.252913118527622,0.27132050112362,0.00341130162051459,0.657788887827199,NA,NA
"Polaribacter sp. Q13",0.480449631203947,0.397033229000807,0.313980252924381,0.758908939567645,0.0021705273817215,0.161705217278748,0.819325109460192,0.0309855613854007,0.392591799328319,0.218660514950219,NA,0.893295285576751,0.0364179800754336,NA,NA,NA,0.00374319993751067,NA,0.996534007075182,0.198497349412705,0.110387485944233,0.566794102774473,NA,NA,0.54896536401132,0.244558269518431,0.0135373252206235,0.522049495544946,NA,NA
"Sulfurimonas sp. HSL-3221",0.0374583892965594,3.4129615258752e-21,0.246600590264489,2.19389804407829e-21,0.00151523992559193,0.0551676292388004,3.4129615258752e-21,3.4129615258752e-21,0.829953274755926,0.335847081311599,NA,0.159079599572407,0.789274703298263,NA,NA,NA,0.00159435761994523,NA,0.853355183503303,0.253294907800301,0.65780618333384,0.887307195369091,NA,NA,2.60366178355192e-21,3.06926690184878e-21,0.117634169463432,0.870723855648209,NA,NA
"Bacillus sp. NSP9.1",0.0314617221233535,0.370833018131179,0.690750372851737,0.69115500466203,0.0507774450702431,0.00713781607091038,0.158547257634306,9.3331406594959e-09,0.00106197516561981,0.60360168664414,NA,0.246170614006106,0.614096102861058,NA,NA,NA,0.63828915763507,NA,1.34545903903315e-06,0.452612577327411,0.0758782848897813,0.266458737670925,NA,NA,0.328913817989998,0.814003090648464,0.353014196441258,0.240265843888175,NA,NA
"Pectobacterium brasiliense",0.00258539174326096,2.98846255587358e-38,0.26788494826856,0.819788877125749,1.5869697543473e-11,5.99507503338467e-08,0.94376097725063,0.0141635819193386,0.395080971539012,0.2910110976008,NA,0.0150885588869367,9.87069157158269e-06,NA,NA,NA,9.73904750487856e-07,NA,0.20699259279972,0.250686905848889,0.895403920437779,0.101005780056495,NA,NA,0.900791925290903,1.93618415243622e-38,0.00443248155116024,0.731182462349087,NA,NA
"Streptomyces spongiicola",6.18387853914564e-05,1.91412654612219e-22,0.278127334410461,0.00955997626868577,4.8461869934911e-05,8.61856771632523e-06,0.761338030479508,0.804697830540911,8.73137232969916e-54,0.283598274349364,NA,0.592766496636555,0.791964082055997,NA,NA,NA,0.186390306141392,NA,0.5967156310318,0.913895469442018,0.941800900982124,0.83812547808095,NA,NA,0.477712564617338,0.616551202878302,0.34769444064039,0.136628123836092,NA,NA
"Bacillus sp. BD59S",0.396240921593048,2.55092982989042e-15,2.36818329556772e-15,0.926242837926246,7.8744618333655e-05,0.000141745018391572,0.737738670059731,0.792711696144013,2.55092982989042e-15,0.428875283963526,NA,0.995717381390832,2.55092982989042e-15,NA,NA,NA,0.461274830594193,NA,0.992529660558064,0.722234432382602,2.36818329556772e-15,2.55092982989042e-15,NA,NA,0.657980993229287,2.42831300431651e-15,2.02410770176484e-15,0.794296247212265,NA,NA
"Legionella geestiana",0.92464338793829,6.23428878345486e-13,5.93290851003513e-13,5.44119790568707e-13,0.141177910648144,8.78308167660968e-05,6.23428878345486e-13,0.691903322372981,0.0168882142631095,0.557867843710709,NA,0.2232297605847,6.23428878345486e-13,NA,NA,NA,0.10553671591858,NA,6.13332228837882e-13,0.20331218876909,5.93290851003522e-13,0.623195974892029,NA,NA,0.466330895685651,6.03285893558799e-13,0.0901959561967366,0.742901050508665,NA,NA
"Fastidiosipila sanguinis",0.177020695383451,0.660985553417512,0.166318083221357,0.497365776406521,2.26191027574101e-06,9.68810458032463e-07,0.484716437273924,0.0192568516287447,0.324175524924914,0.949040923677767,NA,0.560404761878535,0.922884869944641,NA,NA,NA,0.77240063786378,NA,0.576975256493913,0.334535728778204,0.155827603711162,0.502296894097112,NA,NA,0.219426505633674,0.162830787097527,0.00458658433505672,0.558653442071269,NA,NA
"Kitasatospora setae",0.026262508380604,1.32144987591771e-31,8.7361200249705e-32,0.397790916077341,2.01906253460433e-05,0.00328040229886425,0.890634426871847,5.28967209605071e-25,0.0127843705661356,0.916643454244464,NA,0.794298917083042,0.805643118790478,NA,NA,NA,0.168789693632308,NA,1.15361232024255e-31,0.494012340496705,0.432478852862124,0.904662808175817,NA,NA,0.235535912878818,0.707789513756994,0.286194070933425,0.564262559913128,NA,NA
"Syntrophomonas wolfei",0.363310695700657,6.5953276427863e-52,0.168227754594886,0.273977116622305,7.87520830288104e-11,4.0044241133582e-09,0.690340633144327,3.93571181358273e-08,2.74943916373065e-18,0.037763029882349,NA,0.215862118961313,0.00304371090834056,NA,NA,NA,0.00171803603632267,NA,0.181942265876729,0.671308765454623,0.281131605280658,0.544472410013379,NA,NA,0.17213407075794,0.170471717714684,0.0035820600945912,0.234466299982195,NA,NA
"Prevotella sp. Rep29",0.942673274034231,1.50341449635662e-56,0.297554838197769,0.495092484692981,0.000759560242914642,0.229594702294409,0.731454840715153,0.0425243400660809,0.190782295638931,0.149131033351726,NA,0.656484323562935,0.635470868623382,NA,NA,NA,0.00515732619817452,NA,0.139512849415351,0.930963818356226,2.58969945791021e-57,0.449454973079301,NA,NA,0.0826752427803274,0.40313823364497,0.0304215513309166,0.588193867381893,NA,NA
"Bacteroides eggerthii",0.614938779480793,0.202130326981968,0.444983246685666,0.412265452508273,0.583734063879919,0.598415215540799,0.291995377124424,0.00243126484496483,0.530700605004935,0.699715981257798,NA,0.677156018639571,0.696036092486144,NA,NA,NA,0.10080001432023,NA,0.0579500894649347,0.404561281247189,0.0147451824154015,0.691712061348358,NA,NA,0.899932204449139,0.24060542082162,0.188098187981225,0.493967247763451,NA,NA
"Leptolyngbya sp. 7M",0.336479942583881,2.72628596319442e-41,0.0848824377720638,0.104909722702947,4.38629869058992e-06,1.67064216672207e-06,0.848053087071894,0.97808141333629,0.137165818528506,0.274121853639915,NA,0.0281183274634791,0.78815767376955,NA,NA,NA,0.00147510190225621,NA,0.439087470197795,0.351303637125052,1.23429979521221e-41,0.454349172243461,NA,NA,0.00198017225790082,1.61520465568643e-41,1.27321426559342e-05,0.888983303877343,NA,NA
"Paenibacillus naphthalenovorans",0.101645622883018,2.83078483231444e-51,0.0632218160788389,0.474687695998369,3.02159474070413e-08,7.31957505320898e-07,0.768570961149586,0.0467182805492321,0.0670821257761487,0.419600047077175,NA,0.0463203170679608,0.804147357782723,NA,NA,NA,0.00134085814079623,NA,0.320109775071746,0.535083172860569,0.102017027672787,0.82776278192585,NA,NA,0.375444844038484,0.10019333720509,0.00751673793382222,0.297576641167713,NA,NA
"Metabacillus sediminilitoris",0.295461489384781,0.479254057995865,0.0587051273344674,0.509591276867826,2.22446152633046e-09,1.26526499436833e-06,0.745705280363542,0.0251621777524352,0.214203827320282,0.92069268381117,NA,0.370558582533017,0.252774784180512,NA,NA,NA,0.0146627914817461,NA,0.480043443081999,0.876023931392636,0.706656433849448,0.598054767506311,NA,NA,0.350496570326843,0.415127928969388,0.00806128505041546,0.627721878114806,NA,NA
"Kribbella flavida",0.000886273815580217,0.916288796023037,0.115313058230197,0.651862962037008,0.000729498662561339,7.45461693928654e-06,0.949878803709191,0.275616540924647,0.059042633113972,0.536225147022342,NA,0.586802894316324,0.78270693232871,NA,NA,NA,0.372374321626402,NA,0.58795336596867,0.226045962059123,0.142815740831173,0.207016936507416,NA,NA,0.975171371755609,2.91358094596849e-32,0.00211969845086791,0.353312895003094,NA,NA
"[Enterobacter] lignolyticus",0.000736328913748438,4.12954150229973e-41,0.0187355303064255,0.600403341323736,2.33768610647294e-09,4.90142398594986e-10,4.12954150229973e-41,9.10345431324091e-05,0.298466487210253,0.476819239181966,NA,0.0102331429555216,0.180859436498986,NA,NA,NA,0.0158314165562061,NA,3.19491520699571e-41,0.00106713888662132,0.274885613675479,0.018952252156718,NA,NA,0.292096780041252,0.217689743014877,0.366768352005135,0.0620987650929345,NA,NA
"Tolypothrix tenuis",0.180815510096474,4.7520898604712e-32,0.0973446183820146,0.308011505465804,0.000720299810662997,0.000128833842183656,4.7520898604712e-32,4.7520898604712e-32,0.939872335167408,0.69183688930501,NA,0.0205083556549086,4.7520898604712e-32,NA,NA,NA,0.0283007654485183,NA,0.659893595129732,0.513844525412364,0.659495675647309,4.7520898604712e-32,NA,NA,2.30240075431083e-32,0.484693470208801,0.00198350014586717,0.360564290389438,NA,NA
"Methanocaldococcus bathoardescens",2.24879979082344e-05,1.57971086601203e-20,0.342672899257126,0.276431230778483,0.00249611969382243,0.0274799610982218,1.57971086601203e-20,0.866859578831564,0.866859578831564,0.647197812510262,NA,0.0235956022149424,0.875726925114087,NA,NA,NA,0.422361320633095,NA,0.818588004295525,0.957578496299254,0.596194738370762,0.0325508680403472,NA,NA,0.581014232103363,0.860553445105853,0.366894621181887,0.739206406764374,NA,NA
"Silicimonas algicola",0.0458742398638225,3.34301391359225e-19,2.9444351140975e-19,0.00441862644214426,1.88200888258826e-12,8.44243126162067e-11,3.34301391359225e-19,3.34301391359225e-19,0.883701655942296,0.967234159435432,NA,0.0611796236509591,0.71457727650412,NA,NA,NA,0.0123860613383172,NA,0.975685760346399,0.322307581332409,0.938684659738635,3.34301391359225e-19,NA,NA,2.69809901755621e-19,3.07336049470953e-19,0.00347721659643996,0.264621877048209,NA,NA
"Streptococcus sp. HSISS2",0.0926665763777253,0.745077818978543,0.558780825134478,0.788776873772901,4.71261484235035e-06,5.68911140649563e-05,0.417907914589813,0.00110603575586201,0.147835836628994,0.767279723634788,NA,0.143525181129782,0.625444403645766,NA,NA,NA,0.892136688228966,NA,0.304318527481529,0.46322450956376,0.843791674444521,0.212577519466616,NA,NA,0.422052909638219,0.0292247496665351,0.0682405106359296,0.41373635346813,NA,NA
"Streptococcus sp. HSISS3",0.184084060518242,0.782638520543482,0.65623416959587,0.989996391950461,1.17809284653336e-05,0.000483800526486664,0.484241150846405,2.30473769387003e-10,9.83221773717946e-15,0.724838753933738,NA,0.386050337003479,0.633609803401226,NA,NA,NA,0.938590827419358,NA,0.362336644535512,0.257439874795217,0.927772206757004,0.372487871973868,NA,NA,0.4469485768116,0.0803011932222728,0.085723773917843,0.974399925699439,NA,NA
"Nocardia brasiliensis",0.19241039475579,0.769629370391066,0.00507679248150726,0.0494377613878368,2.71773323044066e-07,1.20456689507952e-07,0.539533335232533,3.36866697470426e-11,1.66557971653411e-05,0.583469771747626,NA,0.270335871431439,0.770533489556811,NA,NA,NA,0.259139781640419,NA,0.2409107248228,0.426845904875229,0.351602651788794,0.878930233017476,NA,NA,0.0851120080635175,0.159165188668338,0.00163930971781251,0.357178786796553,NA,NA
"Streptococcus sp. HSISS1",0.190651614658712,0.854474456364603,0.615619676939268,0.599242939895543,1.85663774894217e-06,0.00155948446165408,0.561349413022799,0.0851625633097415,0.57408404577705,0.532049510717079,NA,0.61418496455746,0.39128803944519,NA,NA,NA,0.518616063428454,NA,0.154095219012554,0.284151878606853,0.48022847783021,0.413770686810864,NA,NA,0.814764889893148,0.340228921240474,0.279038685098275,0.873876080100197,NA,NA
"Torulaspora globosa",0.545617930738292,0.75642431106658,4.07545120849664e-19,0.781796304946134,7.46394599698955e-09,8.81062308091656e-05,4.61705891329846e-19,0.128393110888441,0.901286095870401,0.191636967189637,NA,0.128927655548872,4.61705891329833e-19,NA,NA,NA,0.00323694076810343,NA,4.43127820265403e-19,0.648341698397947,4.07545120849664e-19,0.779368498875572,NA,NA,0.79387836354765,4.25076622613882e-19,0.00561746665733883,0.465487672219265,NA,NA
"Fusobacterium hwasookii",0.0234364377968725,0.350980534180578,0.195755514137282,0.358263332589218,3.44486517805096e-09,9.93059503438713e-06,0.800858827243019,3.44343105922533e-20,0.363106900714852,0.272826449661816,NA,0.154361639491784,0.0214194266271133,NA,NA,NA,0.0225747199227166,NA,0.331327878774751,0.939480211378438,0.779343869399333,0.609488138147872,NA,NA,0.373601630437525,0.233423113435042,0.0174047184942862,0.777272492357966,NA,NA
"Alcanivorax dieselolei",0.585843803126078,1.01281905469727e-11,9.74019629147415e-12,9.09857495399136e-12,0.0113992106646036,0.0439228555188592,1.01281905469727e-11,1.01281905469727e-11,1.01281905469727e-11,0.64081881176016,NA,0.294737489405743,1.01281905469727e-11,NA,NA,NA,0.727115954255223,NA,9.99863195939992e-12,0.118229029478976,9.74019629147397e-12,0.630089541822832,NA,NA,9.48273877313523e-12,0.82988658622111,0.323699442768148,0.134202869876075,NA,NA
"Actinoplanes sp. OR16",0.190560323415004,0.842330658879721,0.400028875417067,0.00109960838252064,0.000120434191006003,0.000468154911008666,0.805818312611794,0.758095064355937,0.215223381568571,0.777056392001537,NA,0.44909711190814,2.17702326228931e-29,NA,NA,NA,0.0480161923610882,NA,1.94206743648068e-29,0.578668843818042,1.53755364562536e-29,0.802561957151626,NA,NA,0.302246374882514,0.529002974266941,0.0830724126598725,0.687024470703205,NA,NA
"Dorea longicatena",0.474447045407349,2.24728979947911e-05,0.0220535835204958,0.0349628935261198,1.06733394625849e-11,2.88434168499522e-09,0.904738043433821,0.000847340540614487,0.348778552624294,0.918058429144966,NA,0.667212209134624,0.337867024025953,NA,NA,NA,0.00100594434881046,NA,0.137746193170178,0.934518915522339,0.104985320734975,0.508026481134278,NA,NA,0.60901481885681,0.701831272538245,0.00290433216831967,0.758426123042056,NA,NA
"Paenibacillus azoreducens",0.807426496523372,0.258083605174992,0.119499103225596,0.154633222018495,3.23684393100311e-10,1.09854426665308e-08,0.438241691489179,0.020786768769083,0.0226497974718334,0.921423295895796,NA,0.202060176861282,0.181629045979578,NA,NA,NA,0.000601005353418923,NA,0.106442156720568,0.108724727047095,0.288927005471112,0.892839573050483,NA,NA,0.393567263990299,0.129003060645867,0.00370094313494723,0.816861895054559,NA,NA
"Sphingomonas sp. AAP5",0.502979471264924,6.43331264420412e-14,0.59766471324689,0.720447323515081,0.5699980452369,0.750193262405389,6.43331264420412e-14,6.43331264420412e-14,0.694226846061524,0.309953202903951,NA,0.926673198099126,0.623160828098078,NA,NA,NA,0.778323443135677,NA,6.30922480620102e-14,0.584870035406164,0.802667068333066,6.43331264420412e-14,NA,NA,0.273682594638284,6.18612465976668e-14,5.353064306157e-14,0.461168046974884,NA,NA
"Roseburia intestinalis",0.183271782537966,0.122604992606984,0.0100878591789214,0.0801950228245704,2.64514127395243e-12,2.36586064735517e-09,0.845012990249347,0.482745601254645,0.13603187827637,0.626018180021285,NA,0.973788765388267,0.940699016168932,NA,NA,NA,0.00047841259093824,NA,0.0414405161932461,0.390971287871436,0.187421331228739,0.397246003051058,NA,NA,0.0389664625299194,0.8659925420818,0.0207039543523488,0.377863972076565,NA,NA
"Formosa sediminum",0.0317368448008262,0.485585757857301,0.0526436275465813,0.88368764814937,1.86374662301888e-08,1.06030440981162e-06,0.530935713904132,4.49300862985436e-10,0.164642460981273,0.869053932143429,NA,0.452988295457486,0.791321802852307,NA,NA,NA,0.0177798841634212,NA,1.94181496820025e-46,0.70529057266257,0.654967274461301,0.683299140936843,NA,NA,0.39295197535114,0.282801210092713,0.0690338264027786,0.69630516566351,NA,NA
"Hoeflea sp. IMCC20628",0.0134122759472415,0.916417689022575,1.98718912253676e-22,0.0198541412476315,0.00224554136465194,0.00306771947958572,0.217626769617457,0.748588185391473,0.226103246537983,0.580927970542012,NA,0.23352394581489,2.38308184215336e-22,NA,NA,NA,0.999903382480463,NA,2.24484754550705e-22,0.634784843489103,1.9871891225367e-22,2.38308184215336e-22,NA,NA,1.75328507572958e-22,2.11295025543737e-22,0.0616132442053807,0.164156024737412,NA,NA
"Prosthecochloris sp. HL-130-GSB",0.102713905351324,2.87054153488117e-22,0.349510001956184,0.00899959493128793,0.0436449776647045,0.00383445707827469,2.87054153488111e-22,2.87054153488117e-22,0.94317906480131,0.752022443502606,NA,0.0533356153437552,0.719936416295243,NA,NA,NA,0.0801058513542288,NA,2.70540583312642e-22,0.54382723501163,0.725157382751974,0.819180203516395,NA,NA,2.11746118638677e-22,2.54776234108817e-22,0.00255123064780918,0.237181269241175,NA,NA
"Mycoplasmopsis maculosa",0.139667212641236,1.83828826404838e-15,1.7037751365739e-15,0.757240681536074,0.00020716004395828,4.23297058300678e-06,0.763332455880442,0.73970343759191,1.83828826404838e-15,0.143761064317116,NA,0.372190969782247,1.83828826404838e-15,NA,NA,NA,0.221935004231122,NA,1.79284941122246e-15,0.689538264317723,0.515512305881587,1.83828826404838e-15,NA,NA,0.336724438345388,1.74801095839807e-15,0.516318658706402,0.900751419683734,NA,NA
