"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"Aminobacterium colombiense",0.52011503633675,5.83357586013401e-25,0.845217440627151,0.530546724512396,0.000141340451420332,0.0032436437851035,0.99912194136074,0.195419125862902,0.982228091753475,0.998028694704712,NA,0.767349153530162,0.0284818543575724,NA,NA,NA,0.0533187211415071,NA,9.5586613417632e-25,0.959966405996324,0.621737978007234,1.99457798771325e-24,NA,NA,0.824603587629386,2.58692060008279e-24,0.0559276392026282,0.999994515808782,NA,NA
"Atopobium sp. oral taxon 416",0.114890644208766,0.740862462536889,0.183207372956805,0.679180100193755,0.000149693933340195,3.66567896598088e-05,0.99912194136074,0.595812908655943,0.183557342403044,0.998028694704712,NA,0.946814301043109,0.999918319291581,NA,NA,NA,0.439079011443962,NA,0.387169973893681,0.959067157423086,0.619854207814683,0.999640773265629,NA,NA,0.862496405260511,0.702588933643391,0.0427184861277107,0.999994515808782,NA,NA
"Proteiniphilum sp. JNU-WLY501",0.86692388175,3.35192057039185e-51,0.457387970221514,0.535333978783142,0.0504477621926078,0.289944993633122,0.99912194136074,4.64236863778824e-08,0.549576414952594,0.768401552386213,NA,0.847747958322839,0.999918319291581,NA,NA,NA,0.0102132731872449,NA,0.0157829948420547,0.875150474538276,0.211213644390632,3.17762070073147e-50,NA,NA,0.649856346221332,0.825766501783079,0.0619070628232513,0.999994515808782,NA,NA
"Komagataeibacter oboediens",0.74966994407126,3.88548259816316e-36,0.0241913904257836,0.859103896501986,0.490326351531349,0.543191653322753,2.06955913388274e-35,7.90672546660732e-32,4.45447965164448e-45,0.998028694704712,NA,0.657392148981329,4.25737878970163e-35,NA,NA,NA,0.160879465487795,NA,9.1166922327183e-36,0.880849770374173,0.139486262462524,0.396996101998841,NA,NA,0.394540854747816,0.959390638917532,0.143809132447901,0.999994515808782,NA,NA
"Halanaerobium praevalens",0.109836856505493,2.42341113643206e-64,0.277437556545894,0.733141759020392,3.23800078315049e-09,1.69999045476219e-05,0.99912194136074,0.159966211323142,0.696115914910763,0.998028694704712,NA,0.703078281149938,0.0149788201715911,NA,NA,NA,0.0572271180731843,NA,0.404330964708407,0.986897835561586,0.673692463125906,0.999640773265629,NA,NA,0.721926460669086,0.215036973116333,0.027449324235283,0.999994515808782,NA,NA
"Guyparkeria halophila",0.36080787461182,4.54037740001224e-16,8.85277520716947e-16,0.923934995842992,0.0193060637189168,0.13962972748002,1.02262802593425e-15,0.345274834951862,0.247348756878903,0.998028694704712,NA,0.449583640459234,1.39735815872523e-15,NA,NA,NA,0.000261167404387371,NA,5.8359045025462e-16,0.946429619762238,1.12955349320078e-15,1.07094116101776e-15,NA,NA,3.84094727371919e-15,0.734717112069283,0.0125493791776198,0.999994515808782,NA,NA
"Devosia salina",0.451956286917466,2.65311611671608e-22,6.80219033595473e-22,0.754062309713851,3.56998572686809e-05,0.000281063703066051,0.99912194136074,0.994635682673435,0.352644359538295,0.998028694704712,NA,0.763043229632403,1.1677631774807e-21,NA,NA,NA,0.125625919037084,NA,3.99723951579907e-22,0.950690881921706,0.736678426122138,8.25978832852202e-22,NA,NA,0.332137435887719,0.956899095318866,0.487304090522741,0.999994515808782,NA,NA
"Geodermatophilus obscurus",0.022767504015544,0.917589036323259,0.281040282072608,0.0414155994805495,0.00070452348710888,0.000424920537565925,0.99912194136074,0.992508972092965,0.370945800124598,0.998028694704712,NA,0.649116242148701,0.999918319291581,NA,NA,NA,0.919834426927379,NA,0.79680830729634,0.845477137611949,6.35792721708659e-22,0.999640773265629,NA,NA,0.820425197016191,6.85392874169125e-22,0.0964143254448667,0.999994515808782,NA,NA
"Tenacibaculum jejuense",0.0206217832536403,1.41710399076726e-49,0.184804352749359,0.426836788901773,1.01262286109091e-05,0.00204278131865319,0.99912194136074,0.331953225140348,0.451327395823301,0.998028694704712,NA,0.52657413027745,0.999918319291581,NA,NA,NA,0.321955098356845,NA,0.433530285860727,0.912527728977708,0.997226379561448,0.999640773265629,NA,NA,0.647331115222274,0.539730657258133,0.14246219574402,0.999994515808782,NA,NA
"Microbacterium sp. JZ31",0.819366298418507,2.87882396182465e-18,6.1027219235624e-18,0.692851408767683,0.0148872850115123,0.00578190284888647,7.14690088093955e-18,1.00452290699989e-36,0.109863869743945,0.998028694704712,NA,0.89167154344117,0.999918319291581,NA,NA,NA,0.33069502994638,NA,3.86748437152239e-18,0.967796633103135,7.91986968999864e-18,0.999640773265629,NA,NA,3.33744572428507e-17,8.03169618065359e-18,0.0686703501385436,0.999994515808782,NA,NA
"Paenibacillus sp. URB8-2",0.117560472190347,1.63073602491088e-47,0.212307378411783,0.529676202366827,4.05887259901376e-07,4.12031528445266e-06,0.99912194136074,0.452165160104576,0.219462961022213,0.998028694704712,NA,0.619593628993828,0.999918319291581,NA,NA,NA,0.227909847868039,NA,6.85045287556217e-47,0.988918110314484,0.253743804731106,0.999640773265629,NA,NA,0.520613802407761,0.540914780224711,0.00742616820220967,0.999994515808782,NA,NA
"Ruegeria sp. THAF33",0.0754780280770198,4.18451304681783e-12,7.05490325841096e-12,0.537118421783727,0.660651603939625,0.291658275564597,0.99912194136074,0.849996307995022,0.221305716770784,0.998028694704712,NA,0.780049642128816,0.999918319291581,NA,NA,NA,0.442826531180141,NA,5.02086177656238e-12,0.592939956095649,0.942823858691351,8.39607053753397e-12,NA,NA,0.864753433322776,0.932957984023413,0.841663293376378,0.999994515808782,NA,NA
"Spirosoma sp. KCTC 42546",0.559119053631106,8.02151712055773e-40,0.342493997091304,0.984800938667736,3.10261954891715e-08,0.000257227523222946,0.99912194136074,0.0200382026922949,0.518987616837208,0.998028694704712,NA,0.926435254626109,0.999918319291581,NA,NA,NA,0.000319447439715792,NA,2.27968096936621e-39,0.966057277937675,0.686473165509561,0.999640773265629,NA,NA,0.718649168271747,0.28928686133932,0.181756104045608,0.999994515808782,NA,NA
"Nitrosospira multiformis",0.336528104594441,1.02627233346285e-12,1.75214916262755e-12,0.441863052550182,0.0212606607896827,0.000166032646576402,0.99912194136074,0.862079224253121,0.946302821098311,0.998028694704712,NA,0.908082828467895,2.58132522898431e-12,NA,NA,NA,0.00263516629403745,NA,1.23666890254182e-12,0.979915639106281,2.2130510371374e-12,0.999640773265629,NA,NA,0.668539124325213,2.16287267987871e-12,4.92559316951952e-12,0.999994515808782,NA,NA
"Massilia sp. NP310",0.0236626063433861,8.0565277643969e-14,0.938688801657792,0.780667062083022,0.044229107784788,0.0463012993126612,1.64102660392063e-13,2.34123908341309e-13,3.63661078065918e-13,0.998028694704712,NA,0.516921448723737,0.999918319291581,NA,NA,NA,0.462426854272496,NA,9.85709709109919e-14,0.784044505358272,0.853791034209576,0.999640773265629,NA,NA,0.683038561326078,1.76052145630302e-13,4.08996584812875e-13,0.999994515808782,NA,NA
"Vibrio rumoiensis",0.886752717769514,2.66947184026575e-14,4.80521660936748e-14,0.775262685269046,0.0204618935397704,0.0469554468773989,5.54983750575001e-14,7.9369826767069e-14,0.966940133085553,0.998028694704712,NA,0.376031295118917,0.999918319291581,NA,NA,NA,0.216407331878995,NA,0.97271076516807,0.975980561781185,0.75239532214497,0.999640773265629,NA,NA,0.632298805637355,5.97438743855171e-14,1.4298075015301e-13,0.999994515808782,NA,NA
"Chryseobacterium rhizoplanae",0.338819089814558,4.73753119047329e-15,8.79884016275881e-15,0.974502912663495,0.221353530255844,0.359347585540304,1.02093975391388e-14,0.894149229351107,1.50879934029314e-14,0.998040248911242,NA,0.715308537671884,1.36501904723501e-14,NA,NA,NA,0.753578325273732,NA,5.96859118306292e-15,0.964861278075074,0.788953527745175,1.06085139402001e-14,NA,NA,0.928337868224715,0.47424708096436,0.537638740763983,0.999994515808782,NA,NA
"Candidatus Cloacimonas acidaminovorans",0.249473118795841,2.78371858010061e-27,1.04357783657072e-26,0.837423095704098,5.4884160925503e-07,4.56899033946276e-05,1.00304642315582e-26,2.56362790581022e-05,0.976056530863706,0.998028694704712,NA,0.337984011700655,1.74938902237602e-26,NA,NA,NA,0.429391119309986,NA,4.87753197928903e-27,0.999185423857796,0.974580404857029,0.999640773265629,NA,NA,0.718160630252366,0.468157120949907,0.190278198317636,0.999994515808782,NA,NA
"Parolsenella catena",0.0392816152545703,0.778503057722523,0.0884550028441113,0.476913094608518,0.0397640643363494,0.00428753569452889,0.99912194136074,0.599245945943155,0.20883802847088,0.998028694704712,NA,0.884831625046295,0.999918319291581,NA,NA,NA,0.78850766431272,NA,5.343236779832e-29,0.812566265330076,0.19753732905561,0.999640773265629,NA,NA,0.842499442027488,0.582138862564014,0.299583934663008,0.999994515808782,NA,NA
"Priestia filamentosa",0.112371568536358,0.988780083961751,0.137210822424099,0.921126177947249,4.46102556639127e-05,4.99658821184206e-06,0.28370088117388,0.249875310133773,0.625867987026486,0.998028694704712,NA,0.556850149254301,0.999918319291581,NA,NA,NA,0.326541441895708,NA,0.387440582448924,0.160669154316923,0.990679657424654,0.999640773265629,NA,NA,0.611479866338254,0.408276325447762,0.0663820756986221,0.999994515808782,NA,NA
"Novosphingobium sp. THN1",0.701315329406865,1.8124398751177e-12,3.075868069837e-12,0.566145659490871,0.00220193019298309,0.00109891086811422,3.49869722728416e-12,4.81257108701458e-12,0.966940133085553,0.998028694704712,NA,0.871230102415191,4.49600137027822e-12,NA,NA,NA,0.179244562949751,NA,0.922028771811528,0.745527442173578,3.85198351906545e-12,0.999640773265629,NA,NA,1.10929251232088e-11,0.990922311089082,8.57658900347367e-12,0.999994515808782,NA,NA
"Mycoplasma miroungirhinis",0.37035139620903,2.2303049353603e-13,0.762047511822061,0.855084060566802,0.000127360238029863,0.000131960958921525,0.99912194136074,6.28522491100649e-13,9.66364048390766e-13,0.998028694704712,NA,0.399206050884463,0.999918319291581,NA,NA,NA,0.0106476708627641,NA,2.70765841923857e-13,0.9800138891352,4.93417995095023e-13,0.999640773265629,NA,NA,0.736852712741193,4.80225698287427e-13,1.11349640054192e-12,0.999994515808782,NA,NA
"Bordetella genomosp. 13",0.364815341659485,0.918323037079688,6.74446223476447e-23,0.426836788901773,0.0004219482550211,0.0357879974780989,7.44827254375063e-23,0.454661028035302,0.360023135176436,0.998028694704712,NA,0.594262197202309,0.999918319291581,NA,NA,NA,0.114851960956847,NA,0.774520633557503,0.592939956095649,9.05272738463039e-23,7.91290958334188e-23,NA,NA,5.73475052077442e-22,0.513062497789485,0.0731997334473356,0.999994515808782,NA,NA
"Mucilaginibacter gotjawali",0.779409711566718,0.779823124147638,0.482136832911078,0.717391219613931,0.000134310236845285,0.00246513237522716,0.99912194136074,0.0475783229495823,0.335293338097653,0.933510865179656,NA,0.574985428696829,0.999918319291581,NA,NA,NA,0.22861710163155,NA,0.449302843107281,0.784044505358272,0.556810377828576,0.999640773265629,NA,NA,0.559000691685376,0.794034892017373,0.181587245709151,0.999994515808782,NA,NA
"Streptosporangium sp. 'caverna'",0.451710746979158,0.88977812216709,0.222340023427124,0.509460076845624,0.048213543371888,0.0436293788082851,3.59298085373736e-33,0.0591499445988312,8.23411592754528e-05,0.998028694704712,NA,0.914957994830327,0.999918319291581,NA,NA,NA,0.295602012977144,NA,1.7332768111182e-33,0.999185423857796,0.856533481625194,0.999693252846552,NA,NA,0.0434903599999267,0.577715100884842,0.00170576410679209,0.999994515808782,NA,NA
"Arthrobacter sp. FB24",0.713983258465147,0.843183292318433,0.842220642358788,0.524431404185602,0.0178761400244561,0.00013652518642995,1.90561066031986e-17,2.96093301967421e-17,4.78595823128927e-17,0.604192033225587,NA,0.685972555526407,0.999918319291581,NA,NA,NA,0.956596951000914,NA,0.895967557535833,0.762074325274294,2.10429594952615e-17,0.999640773265629,NA,NA,0.675274202892198,2.11878226785018e-17,0.0168027624457989,0.999994515808782,NA,NA
"Propionibacterium australiense",0.315186413428353,0.921357203219009,3.77108128128815e-37,0.471245223916046,0.000119852354794531,1.17231888230429e-05,0.420379336767715,0.125501889425634,0.593434299045405,0.998802067937795,NA,0.61350300627792,5.59694683627601e-37,NA,NA,NA,0.649857543730264,NA,1.15883290187925e-37,0.979102580370484,3.68129363173367e-37,0.999640773265629,NA,NA,0.626639822541996,0.268662402070597,0.00656841990316949,0.999994515808782,NA,NA
"Pedobacter sp. Q8-18",0.566923774179591,1.32812956103399e-48,0.352519195597914,0.923227477256919,2.09962162564209e-06,0.00259579289416988,0.99912194136074,0.0949547920809348,0.354777542400655,0.998028694704712,NA,0.639284175477415,0.559200910655045,NA,NA,NA,0.00606870312525228,NA,0.205331001579233,0.987590875291335,0.0899348201303645,0.971634158991982,NA,NA,0.754246859862598,0.941143041888856,0.49234713481199,0.999994515808782,NA,NA
"Sulfuriferula nivalis",0.296174114290641,3.66402042244904e-22,9.2968244330202e-22,0.502588082225292,5.01627004458316e-05,0.000189306342624296,1.06929266522771e-21,0.171682043970573,2.45314971043395e-30,0.998028694704712,NA,0.732637825572048,0.999918319291581,NA,NA,NA,0.343800301721509,NA,5.49665059024673e-22,0.819207788065215,1.24590096143196e-21,1.12748546333534e-21,NA,NA,0.347421243291547,1.3509924593817e-21,0.072890364488708,0.999994515808782,NA,NA
"Olsenella sp. oral taxon 807",0.678207644901927,0.67173081796867,0.267209054902815,0.439776847413835,0.0108496995603914,0.00187105478311063,1.1001357996047e-54,0.864520822299754,2.45657397855769e-26,0.998608429088383,NA,0.806790007674654,0.999918319291581,NA,NA,NA,0.825977760150414,NA,0.43084139413617,0.982489258249258,0.0234428310879712,0.999640773265629,NA,NA,0.64674261985198,0.283711360422763,0.10372406656539,0.999994515808782,NA,NA
"Thioalkalivibrio versutus",0.278481447146326,0.884322131262578,1.97105754601021e-15,0.39098695608133,0.00211427870663161,0.223282221792612,0.99912194136074,3.42605753305107e-15,5.53234971290336e-15,0.998028694704712,NA,0.744174852197019,3.09089973090477e-15,NA,NA,NA,0.293278263110548,NA,1.31641226784345e-15,0.902837101017176,0.828794027580778,0.999640773265629,NA,NA,8.24245209965969e-15,2.5132994936318e-15,0.44649573686692,0.999994515808782,NA,NA
"Lactobacillus gasseri",0.603868632629623,1.08444381087213e-17,0.745430217060809,0.980039998203755,0.0235038409309765,0.0448815413524509,0.949882237906879,8.2582598710263e-08,0.140710080485273,0.998028694704712,NA,0.828489262213381,0.999918319291581,NA,NA,NA,0.202129246542146,NA,0.029353017816407,0.845477137611949,0.883548238190847,0.999640773265629,NA,NA,0.840614412873362,0.956899095318866,0.0854570725254811,0.999994515808782,NA,NA
"Castellaniella defragrans",0.569031730736038,6.67531755167374e-24,1.92579428493133e-23,0.67843220319408,0.0718467979621017,0.293631917646553,0.99912194136074,0.920412008309713,0.972286796065703,0.998251457613048,NA,0.866497859282797,0.999918319291581,NA,NA,NA,0.0381694699501302,NA,1.06028027051217e-23,0.975980561781185,2.6019883151348e-23,0.999640773265629,NA,NA,0.792459634886681,0.958332349680568,0.000466495302979414,0.999994515808782,NA,NA
"Parageobacillus caldoxylosilyticus",0.185254393849692,6.33979732682269e-43,0.0555507185860219,0.532669452889562,1.66462050690368e-07,9.43249411553968e-07,0.99912194136074,0.00115635355988241,0.295977476469127,0.998028694704712,NA,0.426921762007408,0.999918319291581,NA,NA,NA,0.0488924288779281,NA,0.312407577029429,0.7155576966553,0.898586063429397,0.999640773265629,NA,NA,0.322768407056245,0.522561949431789,0.0351294819531425,0.999994515808782,NA,NA
"Shewanella cyperi",0.0774043670931011,7.2596564384905e-14,1.28067192190328e-13,7.49597280994952e-13,1.05707407886111e-07,1.41297564491649e-07,1.48077760467223e-13,0.866540392743795,0.279436609737713,0.998028694704712,NA,0.953415340923975,1.93089307690421e-13,NA,NA,NA,0.0028261060818651,NA,8.88570453985803e-14,0.9800138891352,1.62257970352252e-13,1.54418106564577e-13,NA,NA,0.929320250384804,1.58907703409502e-13,0.0597705629955818,0.999994515808782,NA,NA
"Mongoliitalea daihaiensis",0.145585768602574,5.18259269331093e-31,0.219027596631825,0.521841291094149,0.000152090876393685,2.03895881818746e-05,2.0553019692484e-30,0.992508972092965,0.0816711178513471,0.998028694704712,NA,0.532115661645065,0.999918319291581,NA,NA,NA,0.631751678175937,NA,0.531340229736016,0.959067157423086,0.499267706912329,2.28603230603006e-30,NA,NA,0.844286462462314,0.74329350245363,0.0660202478643189,0.999994515808782,NA,NA
"Roseovarius indicus",0.487129618200336,8.05751181768838e-24,0.49263107881657,0.941455239474994,2.95897326058283e-07,0.000117516783549938,0.99912194136074,0.379200069970634,0.117880725777574,0.998028694704712,NA,0.570749592023238,0.999918319291581,NA,NA,NA,0.119823754499776,NA,0.711850669232472,0.962559600381759,3.1108346874731e-23,2.63082614770315e-23,NA,NA,0.494880657912433,0.629927479749234,0.00538448596674568,0.999994515808782,NA,NA
"Nocardioides sp. JS614",0.36080787461182,1.03864850385501e-19,0.617281886448606,0.880796573742716,0.0128094408083325,0.0160213852488798,0.99912194136074,0.90702061088188,0.973068232110888,0.998028694704712,NA,0.956484679041295,0.999918319291581,NA,NA,NA,0.0621915009505019,NA,1.4411064832629e-19,0.979102580370484,3.03988626019485e-19,0.545129740790506,NA,NA,0.914356532204457,3.15958758142246e-19,0.0328320067966887,0.999994515808782,NA,NA
"Selenomonas sp. oral taxon 478",0.204912187722422,0.926234678116769,0.174882043428997,0.29921334343923,0.00191046139046117,0.000154713803946975,0.99912194136074,0.970571427611944,0.980584672856458,0.998028694704712,NA,0.685895328545351,9.13345545960828e-31,NA,NA,NA,0.847719928675783,NA,0.447165345016027,0.986897835561586,0.619626312322801,0.999640773265629,NA,NA,0.40276490163092,7.06818200304248e-31,0.107739914559476,0.999994515808782,NA,NA
"Babesia bigemina",0.85166659858085,0.948943848696415,0.229441283017007,0.847672242969161,0.000772517016337311,0.000509626415353492,0.535070670449019,0.904304918934204,0.966940133085553,0.998028694704712,NA,0.221428870337571,0.0031459739633109,NA,NA,NA,0.95321164140941,NA,0.469492309590369,0.959067157423086,0.289261981608886,0.999640773265629,NA,NA,0.649897672451688,0.80278186638071,0.163358568900126,0.999994515808782,NA,NA
"Elizabethkingia ursingii",0.818395013386935,8.22239060145569e-30,0.265032631231125,0.809449452327964,5.74576257170712e-09,4.09754807997133e-07,0.99912194136074,0.379146087665903,0.288669936240124,0.998028694704712,NA,0.976332543405627,0.999918319291581,NA,NA,NA,0.0125204235882598,NA,1.55199647338506e-29,0.845477137611949,0.700904115076262,3.43873212886158e-29,NA,NA,0.130361341095184,4.95917622036882e-29,0.00106740712478209,0.999994515808782,NA,NA
"Flavobacterium oreochromis",0.314834468237693,2.9500456207502e-47,0.21419012707565,0.89805749769426,6.01574125521022e-05,0.0219839177977379,0.99912194136074,0.0395243192578723,0.129412247115436,0.998028694704712,NA,0.715308537671884,0.999918319291581,NA,NA,NA,0.067206021320542,NA,0.641769689318144,0.929070715483865,0.717941883244059,0.999640773265629,NA,NA,0.982696705132596,0.968264864416514,0.0637727634310617,0.999994515808782,NA,NA
"Nocardioides jishulii",0.215069779715041,0.826583240090092,1.94334685108798e-11,0.844127366994697,0.338322337461443,0.00987327529528623,0.99912194136074,2.93830001675281e-11,4.41705231276566e-11,0.928702677873173,NA,0.729473576617672,2.79259918947581e-11,NA,NA,NA,0.612509044331936,NA,1.39029749063853e-11,0.91954290014708,2.44781086711522e-11,2.30651537151244e-11,NA,NA,6.65755715661713e-11,0.976241559996773,0.122466020047671,0.999994515808782,NA,NA
"Streptomyces sp. CdTB01",0.460276588544049,4.05519817522974e-28,1.69345084569921e-27,0.506228310331144,4.04303697537232e-05,0.00181684411792977,1.50415362582709e-27,0.950094424466712,0.989947267987738,0.998028694704712,NA,0.440273845740554,0.999918319291581,NA,NA,NA,0.0472474742954048,NA,0.745219356186237,0.796066905128308,0.414946022979087,0.999640773265629,NA,NA,0.095486762858344,0.515914626964479,0.0253855152980407,0.999994515808782,NA,NA
"Spiroplasma syrphidicola",0.0134500726370787,1.95215794769476e-18,4.14700472925743e-18,0.944145806271937,7.05412692761489e-12,1.35152155114252e-05,0.99912194136074,0.155260262509883,1.94982924821623e-06,0.998028694704712,NA,0.152397133207907,6.91153325298344e-18,NA,NA,NA,0.00149440224245499,NA,0.996167924727174,0.988692529305984,0.0018919914807168,5.08657784348781e-18,NA,NA,0.373188847012888,5.48970400337846e-18,1.49843029351986e-17,0.999994515808782,NA,NA
"Cytobacillus ciccensis",0.0531741011210199,0.455016679587334,0.224188304075736,0.969255988426994,8.04921983061689e-07,3.0185638778711e-06,0.99912194136074,1.12739205238109e-06,0.230834336745494,0.998028694704712,NA,0.639284175477415,0.999918319291581,NA,NA,NA,0.43224547609315,NA,0.390617470041966,0.959966405996324,0.706837473629692,0.999640773265629,NA,NA,0.732583731796893,0.720237456144913,0.128714942866354,0.999994515808782,NA,NA
"Lentilitoribacter sp. Alg239-R112",0.145800735216176,2.43834263417886e-18,0.446221407433109,0.903234875912079,0.00154876352077156,0.0924204126936073,6.08674858201105e-18,0.914208997660816,0.966940133085553,0.998028694704712,NA,0.528392627813501,8.58928226106053e-18,NA,NA,NA,0.226035912530945,NA,3.283171549368e-18,0.937143929946322,0.594112711279383,6.30894183777012e-18,NA,NA,0.445976184952839,6.82437183313875e-18,0.223568194848528,0.999994515808782,NA,NA
"Arthrobacter sp. U41",0.11547142137677,0.885557285195566,5.35238022853692e-16,0.695832252828347,0.000174480998149558,0.00121730097645902,6.16437870287373e-16,0.890693500677637,0.232952189592702,0.998028694704712,NA,0.499730598469069,0.999918319291581,NA,NA,NA,0.02244150848523,NA,3.4997293233208e-16,0.962559600381759,6.83791611317243e-16,6.43431128235613e-16,NA,NA,2.39614553035771e-15,0.86884139971725,0.0407594057145931,0.999994515808782,NA,NA
"Mycoplasmopsis columboralis",0.175249004586716,2.78446869717403e-19,0.391460530545339,0.851136695890762,0.000393729659450147,6.45615906675415e-06,0.99912194136074,0.915469193242215,1.89258195447921e-18,0.999844463811142,NA,0.303731977574722,1.06786308195441e-18,NA,NA,NA,0.0525267184097738,NA,3.82568317291748e-19,0.604358015017012,8.03435474501672e-19,0.088658839133004,NA,NA,0.400839132254583,0.976241559996773,0.36567278271835,0.999994515808782,NA,NA
"Sphingobacterium siyangense",0.877648808531257,3.78788017920317e-14,0.836245194890996,0.490269835207491,0.109700590374207,0.386773771126716,7.85355554632589e-14,0.0531728916300659,0.966940133085553,0.998028694704712,NA,0.43968983814047,1.03789289330522e-13,NA,NA,NA,2.25619074148679e-12,NA,4.67403234738398e-14,0.745527442173578,0.985979603613183,8.1670260456804e-14,NA,NA,2.69067661228455e-13,0.715350576568647,0.91038792078197,0.999994515808782,NA,NA
"Vibrio sp. B1FLJ16",0.049919620405485,2.90978173583095e-28,0.404646663344175,0.40967915691305,0.000410378261714297,1.99801753868929e-05,1.08526994471533e-27,0.92941666691529,0.153682148385558,0.998028694704712,NA,0.561915094395436,0.999918319291581,NA,NA,NA,0.354001944648079,NA,5.25563620619319e-28,0.626701698132628,0.828856160595044,0.999640773265629,NA,NA,0.538287632224806,0.997945304254747,0.0600905495939273,0.999994515808782,NA,NA
"Novosphingobium pentaromativorans",0.556253392800848,3.9972960586625e-11,6.60801132216752e-11,3.32905199380253e-10,0.307290637567567,0.781531462480145,7.48709841708728e-11,9.81527833582538e-11,0.966940133085553,0.998028694704712,NA,0.354315549042483,9.42163469448064e-11,NA,NA,NA,0.0723053818692287,NA,4.74736507159794e-11,0.812566265330076,8.32267289944278e-11,0.999640773265629,NA,NA,2.1930319290252e-10,0.897126273906145,0.421701546397176,0.999994515808782,NA,NA
"Bacillus sp. 1NLA3E",0.652165122571345,0.686587624285247,0.0349640307829219,0.859333272255592,1.61131838168738e-09,3.25579513559536e-09,0.99912194136074,1.82528673381556e-10,0.153660327069636,0.998028694704712,NA,0.687444382445894,0.999918319291581,NA,NA,NA,0.301249873751236,NA,0.235784923322385,0.999185423857796,0.621930794728332,0.999640773265629,NA,NA,0.448520588255459,0.0814936771289679,0.0286965903003473,0.999994515808782,NA,NA
"Alcanivorax xenomutans",0.749338653047335,1.65762849960003e-18,3.53086218730459e-18,0.628091645291514,2.56087628961152e-07,2.9398942430153e-05,0.99912194136074,0.891653066876332,0.966940133085553,0.998028694704712,NA,0.516180971411009,5.92560468087907e-18,NA,NA,NA,0.0709334601683725,NA,2.24090867634281e-18,0.946429619762238,0.683888174810669,0.999640773265629,NA,NA,0.825081261005244,4.68885712804806e-18,0.087740454254312,0.999994515808782,NA,NA
"Alkaliphilus sp. B6464",0.345540727731463,0.590750491031789,0.154403479054705,0.706666291962328,4.12947905807004e-08,3.30412451724344e-06,0.99912194136074,0.112039135368541,0.000517700205808961,0.998028694704712,NA,0.856933900966986,0.999918319291581,NA,NA,NA,0.0822954545556202,NA,0.484473336138452,0.598075276173616,0.600286497125595,0.999640773265629,NA,NA,0.531130442956455,0.362373165585339,0.0660202478643189,0.999994515808782,NA,NA
"Flavobacterium sp. LPB0248",0.28617864699174,2.61329501671451e-25,0.580867488105859,0.868154595735166,0.00655363466239309,0.0280425500772997,0.99912194136074,0.958414429170222,0.976388202263721,0.998028694704712,NA,0.60807017332079,1.44418935134223e-24,NA,NA,NA,0.142384192081444,NA,4.33626488130601e-25,0.86160872849229,0.970472970732848,0.999640773265629,NA,NA,0.923086097686799,1.16943667905978e-24,3.49770173268552e-24,0.999994515808782,NA,NA
"Methanosphaera sp. BMS",0.0562580405893908,0.880883088095029,0.128504731839623,0.921731492309821,0.00278898203994805,0.00310274205531904,8.41377022263764e-34,0.000247864813056327,0.505188049079425,0.998028694704712,NA,0.427864951484015,0.999918319291581,NA,NA,NA,0.086441268543418,NA,0.485102844172006,0.804929592418462,0.4206578573514,0.669289767267076,NA,NA,0.711767763339122,0.999698187196065,0.301622696316656,0.999994515808782,NA,NA
"Leptospira kobayashii",0.265667725134864,2.34004912794518e-30,1.17371574827112e-29,0.753874707572628,4.47958701413534e-07,1.60858783513935e-08,0.711602896436883,0.941811369196566,0.194927775341293,0.998028694704712,NA,0.860154757640486,0.999918319291581,NA,NA,NA,0.151275510891146,NA,4.50988641637684e-30,0.946429619762238,0.897411173303631,1.01339976178343e-29,NA,NA,0.664801663516664,1.45919354239999e-29,8.2554561547035e-05,0.999994515808782,NA,NA
"Acidianus manzaensis",0.440217148186652,8.12565253244297e-37,0.0980549454949257,0.59617035381484,0.00562331299260787,0.269520503456682,0.99912194136074,0.138823409650481,0.428993374061338,0.998028694704712,NA,0.829027734965333,0.999918319291581,NA,NA,NA,0.209513858771326,NA,0.413636584646938,0.99760659304548,0.921812682285303,0.999640773265629,NA,NA,0.820233910052218,0.177099081400335,0.00967102998507464,0.999994515808782,NA,NA
"Corynebacterium freneyi",0.918006285864198,2.63024264806186e-25,8.44840293382392e-25,0.723041921735868,0.000135309952284789,2.48389087681933e-05,8.71415976418693e-25,0.997575229511385,0.0599101375562722,0.65542717517386,NA,0.804367000867756,0.999918319291581,NA,NA,NA,0.910726462877705,NA,4.36210110139251e-25,0.988918110314484,1.11594576066184e-24,9.06109352529039e-25,NA,NA,0.705003143424983,0.78182744081068,0.267156851492648,0.999994515808782,NA,NA
