"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"ykkD",0.00158279890087693,0.0481847606927727,0.719538267175717,0.44543683483887,0.782777581956197,0.94293043897934,0.353462547406056,0.338401746873502,0.384929416680548,0.110532645516658,0.303321509051754,0.287896742495597,NA,0.28905122732462,0.503119149160531,0.890070226267713,0.546661254965581,0.333721646319388,0.0501803894409065,0.224854690651315,0.0826381675856384,0.200192418755264,0.207979146998999
"tet(40)",0.0774438939348078,0.0139066717619834,0.0150407094917717,0.793960531103717,1.75506012251699e-12,4.15937341956303e-07,0.893701003243859,3.05781876398241e-06,0.899452209172773,4.96894210947167e-06,0.228610663857229,6.34167053959697e-07,NA,2.25985625457771e-06,0.417947641448323,0.457342988824763,0.785753199743445,0.573497352973689,0.581415973769414,0.335001142153555,0.00974856172701045,0.00503914233280543,0.773095928585377
"rmtB",0.019850113627176,0.138914181958358,0.342790473342224,0.870394690810247,0.00305673713249767,0.00685447850508792,0.999424075290664,0.764663222144149,0.427362981600454,0.0818906142666857,0.256069728333262,1.95768690060395e-17,NA,0.119488332847563,0.497853042025314,0.338198879909734,0.00308935968907161,0.789325316953027,0.255492443218982,0.0554615470002342,0.000227644973337504,0.488757082938964,0.437298314986639
"rpoB2",0.795788532524629,0.00147763023460492,0.739788244937835,0.996774528522738,0.00117522677289064,0.00624025805883749,0.924489502754503,0.474978324608778,0.741513862730688,0.023853075946164,0.465140259599388,0.286118324137578,NA,0.0110826455357368,0.71391082460769,0.497600563683065,0.0768271703337509,0.912420111819861,3.62744552254516e-05,0.185017969469527,0.0141998167402671,0.00171221055360216,0.484855115444314
"Kpne_KpnE",0.618558268259451,0.50405955923998,0.858814835270225,0.758023629940814,0.612540674366803,0.94494985595772,0.549057290586764,0.0183714261445079,0.563524427660525,0.537053238092597,0.58484769135652,0.492721894326391,NA,0.588368892091905,0.410660575989769,0.778308399592364,0.42323967287446,0.479962133510875,0.383255409423941,0.810923593807549,0.415212900010061,0.0556224243101267,0.278901119322682
"Kpne_KpnF",0.169418064031696,0.39472272595068,0.984105280191205,0.0462497318543547,0.516476735241954,0.783874036821697,0.822214414934568,0.0540332040483302,0.563346187393361,0.358116666553664,0.670895752572367,0.259037142221041,NA,0.333333399931117,0.267148752617476,0.73064132573331,0.280950122110599,0.161146473277734,0.342647765274976,0.300250515254451,0.133204948260289,0.692882567806642,0.734958932115776
"marA",1.30996522170104e-05,0.0416311664119814,0.480553179644595,0.10702415024659,0.773354240552675,0.875846873216656,0.127512337704697,0.554516094088604,0.411072009089733,0.815673547096638,0.4357761326755,0.815480466162658,NA,0.0260894549363266,0.0560418175860438,0.0264405863577585,0.692028002691659,0.535787126670189,0.043180933465174,0.4949646410878,0.268514291602985,0.0033180214611644,0.475405482288048
"baeS",2.92133894564791e-05,0.0122315099947047,0.76837348385221,0.088477898214994,0.383109310280331,0.13097232122774,0.822698509980479,0.322466965279224,0.257219697143987,0.787740612826976,0.910229334925045,0.903181773762692,NA,0.189464558972238,0.0682194855444426,0.069890184265276,0.548846438801888,0.551509645849752,0.111364875022038,0.506641241804399,0.145983762029251,0.0551504482547412,0.197474564232971
"baeR",1.05154524309737e-05,0.020516533203457,0.326333618484568,0.338320144170697,0.206018470892487,0.0564013066181735,0.444255843413949,0.284862683528328,0.368583237297936,0.848158525262348,0.650224376644772,0.284687313846866,NA,0.0747800454513448,0.125845192688148,0.18403700938482,0.379234610041937,0.383915511228128,0.00580632967675875,0.856432595542745,0.277216375489204,0.183681751753217,7.02638032947612e-24
"acrD",5.84780190063468e-05,0.0307676369651882,0.645813551630286,0.280852108053469,0.484551413019749,0.186342747982018,0.683148444240284,0.300356908928264,0.100575150938153,0.948638198491828,0.771190874054277,0.423357889404384,NA,0.671114584278529,0.0482829475139862,0.319420053443954,0.889357799532711,0.512383664135184,0.0667409371552641,0.999862544330797,0.202374570761854,0.0638781151017975,0.167304739122829
"emrA",1.8598408208857e-06,0.00785220267336503,0.907416807354448,0.268948138873235,0.320559908539714,0.0625466145573838,0.956711646043413,0.515801620190977,0.428867021978321,0.415850400306566,0.342526915981869,0.544509781028623,NA,0.216878966036187,5.33879419648228e-16,0.329608547967887,0.352349759956433,0.329098587668552,0.121246461438061,0.790639395327082,0.156011680885427,0.0353507583917599,0.296368052550988
